ReceiptID,juices,paper_goods,frozen_foods,snack_foods,canned goods,beer_wine_spirits,dairy,breads,produce,desserts,meats
1124362,0,0,0,1,0,1,1,0,0,0,0
2861792,0,0,0,1,0,0,0,0,0,1,0
1674530,0,0,0,0,0,1,0,0,1,1,0
477646,0,0,0,0,0,0,1,0,0,0,0
2494202,0,0,1,0,0,0,0,0,0,1,1
1848436,0,0,0,1,0,0,0,0,1,0,0
1637183,0,0,0,1,0,1,0,0,1,0,0
607173,0,0,1,0,0,0,0,0,0,0,0
2246040,0,1,1,1,0,0,1,0,0,0,0
688140,0,1,1,1,0,1,0,0,0,0,1
460052,0,0,0,0,0,1,0,0,1,0,1
944030,0,0,0,1,0,0,0,0,0,1,0
816215,0,1,0,0,0,0,0,0,0,1,0
841546,0,1,0,0,0,1,0,0,1,0,0
1314425,0,0,0,0,0,0,0,0,1,1,0
2588755,0,0,1,0,0,0,0,0,0,0,0
2005741,0,0,1,0,0,0,0,0,1,0,0
1760583,0,1,0,0,0,0,0,1,0,0,1
193835,0,0,1,0,0,0,0,0,0,0,0
2769413,0,1,0,0,0,0,1,0,0,0,0
1038743,0,0,1,1,0,1,0,0,0,1,0
228599,0,0,1,1,0,1,1,0,1,0,1
1624699,1,0,0,1,0,1,0,0,0,0,0
1797208,1,0,0,0,0,0,0,0,0,0,0
3224369,1,0,0,0,0,0,0,0,0,0,0
1696330,0,0,0,0,0,0,1,0,1,0,1
2395415,0,0,0,0,0,0,0,0,1,0,0
13823,0,1,1,0,0,0,0,1,0,0,0
2722504,1,0,0,0,0,0,0,0,0,0,0
1955659,0,0,1,1,0,0,0,0,1,0,0
2883946,0,0,0,0,0,1,0,0,0,0,0
201453,0,0,0,0,1,0,0,0,0,0,0
294717,0,1,1,0,0,1,0,0,0,1,0
558266,0,1,0,0,0,0,0,0,0,0,1
227029,0,0,0,1,0,0,0,0,0,1,0
1340365,1,0,0,0,0,0,0,1,1,0,0
3053234,0,0,1,1,0,0,0,0,0,0,0
1272832,1,0,1,1,0,0,0,0,1,0,1
693231,0,0,0,0,0,1,0,0,0,0,0
754252,0,0,0,1,0,0,0,0,0,0,0
2354829,0,0,1,1,0,1,0,0,0,1,0
1412311,0,1,1,1,0,1,0,0,0,0,0
390388,1,0,0,0,0,0,0,0,0,1,1
970508,1,1,0,0,0,0,0,0,0,1,0
3024090,0,1,0,0,0,1,0,0,0,0,1
792405,1,1,1,0,1,0,1,0,0,0,0
2934439,0,0,0,0,0,0,0,0,0,0,1
963272,0,1,0,1,0,0,0,0,0,1,0
2467791,1,0,0,1,0,1,0,0,0,0,1
451206,0,0,1,1,0,1,0,0,1,0,1
2789479,0,1,0,0,0,0,0,1,0,1,0
1166747,0,1,1,1,0,1,0,0,1,0,1
966139,0,0,1,1,0,1,0,0,0,0,0
1071379,0,0,1,0,0,0,0,0,0,0,0
924062,1,0,1,1,0,0,0,0,1,0,1
1798489,0,0,0,0,0,0,0,0,1,0,1
20300,0,1,1,0,1,0,1,1,0,0,0
1182345,0,0,1,0,0,0,1,0,0,0,1
634366,0,0,0,0,0,0,0,0,1,1,0
2515256,0,0,1,1,0,1,0,0,1,0,1
3200602,0,0,1,1,0,1,0,1,0,0,0
155108,0,0,0,0,0,0,1,0,1,0,0
2154969,0,0,1,1,0,1,0,0,0,0,0
3145290,0,1,0,1,0,0,0,0,0,1,0
1658076,0,0,1,1,0,1,1,0,0,0,0
2473850,0,1,1,0,0,0,0,0,0,1,0
1407167,0,0,1,1,0,0,0,0,0,1,1
1095451,1,0,1,1,0,0,0,0,1,0,1
591516,0,0,1,1,0,1,0,0,0,1,0
2157452,0,0,0,0,0,1,0,0,0,0,0
433870,0,0,0,1,0,0,0,1,0,0,0
70664,1,0,0,1,0,0,0,0,1,1,1
897141,1,1,0,0,0,0,0,1,0,1,1
851696,0,1,0,0,0,0,1,0,0,1,0
1707179,0,0,0,0,1,0,0,0,0,0,0
1993438,0,1,0,0,0,0,0,0,0,1,0
443450,1,0,0,0,0,0,0,0,0,0,0
3022224,1,0,0,0,0,0,0,0,0,0,0
1992646,1,0,1,1,0,1,0,0,1,0,0
243318,1,0,1,1,0,0,0,0,0,0,0
1079826,0,1,1,0,0,0,0,0,1,1,1
2564800,0,0,1,0,0,0,0,0,1,0,0
2019921,0,0,1,1,1,0,0,1,0,0,0
179866,0,1,0,0,0,0,1,0,0,0,0
2417170,0,0,0,0,0,0,0,0,0,0,1
1625650,0,1,1,0,0,1,1,0,1,0,0
2983849,0,1,0,0,0,0,0,0,0,0,0
1816368,0,0,1,0,0,0,0,0,0,0,0
865181,0,0,1,0,0,0,1,0,0,1,0
1787603,0,0,0,0,0,0,1,1,1,0,0
1086319,0,0,1,1,0,0,0,0,0,1,0
2845080,0,1,0,0,1,0,1,1,0,0,1
3065772,0,1,1,1,0,1,0,0,0,0,1
2255352,1,0,1,0,0,0,0,0,0,0,1
1205324,1,1,0,1,1,0,0,0,0,0,1
2696140,1,1,0,0,0,0,0,1,1,1,0
1390930,0,1,0,0,0,0,1,0,1,1,1
2758888,0,0,0,1,0,0,0,1,1,0,0
2454796,0,1,1,0,0,0,0,0,0,1,0
3177889,0,0,0,0,0,0,0,1,0,0,1
21818,0,0,0,0,0,0,0,0,1,0,1
1984907,0,1,0,0,1,0,0,0,0,1,0
2284853,1,1,0,1,0,0,1,0,1,1,1
2586913,0,0,1,1,0,1,0,1,0,1,0
2662720,0,1,0,0,0,0,0,0,1,1,1
2504275,0,0,0,1,1,0,0,1,0,0,0
1413578,0,0,0,1,0,1,0,0,0,0,0
545332,0,0,0,0,0,0,0,0,1,0,0
311675,0,1,1,0,0,1,0,0,0,1,0
2255503,0,0,0,0,0,0,0,0,1,0,0
432570,0,1,0,0,0,1,0,0,0,1,0
1347299,0,0,0,0,0,1,0,0,1,0,0
318432,0,0,1,0,0,1,0,0,0,0,0
2953653,1,0,1,0,0,0,0,0,0,0,0
1906052,0,0,0,1,0,0,0,0,0,0,1
2454126,0,0,0,0,0,0,0,1,0,0,0
1515175,0,0,0,0,0,0,1,0,1,1,0
988033,1,0,0,1,0,0,0,0,1,0,1
397026,0,0,0,1,0,0,0,0,1,1,1
1689957,1,1,0,0,0,1,0,1,1,1,1
929524,0,0,1,0,0,0,1,0,0,0,0
2216048,0,0,0,1,0,0,1,0,0,0,1
903434,0,1,0,0,0,0,0,0,0,1,0
1476993,0,0,1,0,0,0,0,0,0,0,0
324599,1,0,1,1,1,1,1,0,1,1,0
1831248,1,1,0,1,1,1,0,1,0,1,1
3135499,0,0,1,1,0,1,0,0,0,0,1
218247,0,0,0,0,0,0,0,1,0,1,0
1262257,0,0,0,0,0,1,0,0,0,0,0
694002,1,0,0,1,0,0,1,0,1,1,0
2019647,0,0,1,0,0,0,1,0,0,0,1
3021338,0,1,1,0,0,0,0,0,0,1,0
1004473,0,0,0,0,0,1,0,0,0,0,0
1597108,1,0,1,0,0,0,0,0,0,0,0
3043282,0,0,1,0,0,0,0,0,0,0,0
219142,0,0,1,0,0,0,0,0,0,1,0
1440526,0,1,0,0,0,0,0,0,1,1,1
1659862,0,0,1,0,0,0,0,0,0,0,0
1552781,0,1,1,0,0,0,0,0,0,1,0
672188,0,0,0,0,0,0,1,0,0,0,1
2681523,0,1,0,0,0,0,0,0,0,0,0
3032257,0,1,0,1,0,0,0,0,1,1,0
2252752,0,0,1,1,0,1,0,0,0,1,0
2177595,0,1,1,1,0,1,0,1,0,0,0
2248605,0,1,0,0,0,1,0,1,0,1,0
2284709,0,0,0,0,0,0,0,0,1,1,1
285874,0,0,1,1,0,1,0,0,0,1,1
3051517,0,0,0,0,0,0,0,1,0,0,0
238879,0,1,0,0,0,0,0,0,1,0,0
715478,1,0,1,0,0,0,0,0,0,0,0
2667314,0,0,0,0,0,0,0,1,0,0,0
1903264,0,0,0,1,0,0,1,1,0,1,0
2743795,1,1,0,0,0,1,0,0,1,0,1
381498,0,0,1,0,0,0,0,1,0,0,0
3128990,0,1,0,0,0,0,0,0,1,1,0
2338750,0,1,0,0,0,0,0,0,0,1,0
1184739,0,1,1,1,0,1,0,0,0,0,0
2983724,0,1,0,0,0,0,0,0,0,0,1
354403,1,0,0,0,1,0,0,0,0,0,1
1687416,0,0,1,0,0,0,0,0,0,1,0
312483,0,0,0,0,0,0,1,0,1,0,1
2015196,0,0,0,0,0,0,1,0,1,1,0
2808715,0,0,1,0,0,0,0,0,1,0,0
3170002,0,0,1,1,0,1,0,0,0,0,0
1323727,1,0,1,0,0,1,1,0,0,0,0
1817453,0,0,1,1,0,1,0,0,0,0,0
1023151,0,0,0,0,0,0,0,0,1,0,1
3211449,0,0,0,0,0,1,0,0,1,0,0
2266956,0,0,1,1,0,1,0,0,1,1,1
308736,0,0,0,0,1,0,0,0,0,1,1
1713307,1,1,1,1,0,1,0,0,0,1,0
291352,0,0,0,0,0,0,0,0,0,1,0
2189787,0,0,1,1,1,1,0,0,0,1,0
2366230,1,1,0,0,0,0,0,0,1,0,1
783785,1,0,0,1,0,0,0,1,0,0,0
2400332,0,0,0,0,0,0,0,1,1,1,1
2659551,0,0,0,1,0,0,0,0,0,0,0
79662,0,0,0,1,0,0,0,0,0,0,0
1024313,0,0,0,1,0,0,0,1,1,0,0
1847386,0,0,1,1,0,0,0,0,0,0,0
1136600,0,0,0,0,0,0,0,0,1,0,1
1337771,0,0,0,1,0,0,0,0,0,0,0
3073935,1,0,1,0,0,1,0,0,0,0,0
3082492,0,0,0,1,0,0,0,0,1,1,0
1163524,0,0,0,0,0,1,1,0,0,1,1
2333091,0,0,0,1,0,1,0,0,0,0,0
1900456,0,0,1,1,0,1,0,0,0,0,0
1629830,0,0,0,1,0,0,0,0,0,0,0
2634823,0,1,1,0,0,0,1,0,0,1,1
2766032,0,0,0,0,0,0,0,0,0,0,1
1589369,1,1,0,0,0,0,0,1,1,1,0
1682397,0,0,0,0,0,1,0,0,0,0,0
869979,1,0,0,1,0,1,0,0,0,0,0
2132019,0,0,0,0,0,0,0,0,1,0,1
1506854,0,0,0,1,0,0,0,0,0,0,0
929993,0,0,0,0,0,1,0,0,0,0,0
1826663,0,1,0,0,0,0,0,0,0,1,0
207740,0,0,1,1,0,0,0,0,0,0,0
2016751,0,0,1,1,0,1,0,0,1,0,1
2521110,0,0,0,0,0,0,1,0,0,1,1
3069190,0,0,0,1,0,0,0,0,0,0,0
2978057,1,1,1,0,0,1,0,0,1,1,0
2092055,1,0,0,0,0,0,0,0,0,0,0
1173703,0,0,0,0,0,0,0,0,0,0,1
1179429,0,0,0,1,0,0,0,0,0,0,1
119018,0,1,0,0,0,1,0,0,0,0,0
2762211,0,0,0,0,0,0,0,0,1,0,1
3137905,0,1,0,0,0,0,0,0,0,0,0
3081067,0,0,0,0,0,1,0,0,0,1,0
281826,0,0,0,1,0,0,0,0,0,0,0
2149178,1,1,0,0,0,1,0,0,0,1,0
2254241,1,0,0,1,0,0,1,0,1,0,0
2381825,0,0,0,0,0,0,0,0,1,1,0
721781,0,1,1,0,0,0,0,0,1,0,1
646660,0,0,0,0,0,0,0,0,0,0,1
976691,0,1,0,0,0,0,0,0,0,1,0
2518265,0,0,1,0,0,0,1,0,0,0,0
337199,0,0,0,0,0,0,0,0,0,1,0
1936230,0,0,1,1,0,1,0,0,0,0,0
2141958,0,0,0,0,0,0,1,1,1,0,0
379842,0,0,1,0,0,0,0,0,0,1,0
411519,0,0,0,0,0,0,0,0,1,1,1
1799652,0,1,1,1,0,0,0,0,0,0,1
1833212,0,0,1,1,0,1,0,0,1,0,0
1792397,0,0,0,0,0,0,0,1,1,1,0
2342653,0,0,0,1,0,0,1,0,1,0,1
1981139,0,0,0,0,0,0,0,0,1,1,0
2742337,0,0,0,0,0,1,0,0,0,0,0
574469,0,1,1,1,0,1,0,0,0,0,0
775252,0,0,1,1,0,1,0,0,0,0,0
757151,0,0,1,1,0,1,0,0,0,0,0
2358537,0,0,1,0,0,0,0,0,0,0,0
1784771,1,0,0,0,0,0,0,0,0,1,0
1334083,0,0,0,1,0,0,1,0,1,0,1
395558,0,1,1,0,0,0,1,0,0,1,0
3076156,0,1,0,0,0,1,1,0,0,0,0
361086,0,0,0,1,0,1,0,0,0,0,0
1241401,0,1,0,0,0,1,0,0,0,0,0
2810943,1,0,0,0,1,1,1,0,0,0,0
977730,0,0,1,1,0,1,0,1,0,0,0
786849,1,0,1,1,0,1,0,0,1,1,0
1183011,0,0,1,0,0,0,0,0,0,1,1
1419859,0,0,0,1,0,0,0,1,1,0,0
2917091,0,0,1,1,0,0,0,0,0,1,0
2878794,0,0,0,0,0,1,0,0,0,0,1
2329931,0,0,0,1,0,0,0,1,0,1,0
670438,0,1,1,0,0,0,0,0,1,0,0
3207138,0,1,1,1,0,0,0,0,1,1,1
738731,0,0,0,0,0,0,0,0,0,1,0
2043842,0,0,0,0,0,0,0,1,0,0,0
2229702,1,1,0,0,0,1,0,0,1,0,0
1457051,0,0,0,0,0,0,1,0,0,0,0
2864438,0,0,0,0,0,0,0,0,1,0,1
1292301,0,1,0,1,0,1,0,0,0,0,1
2245564,1,0,0,0,0,0,0,0,0,0,0
228443,0,0,0,0,0,0,0,0,1,0,0
1308643,0,0,0,0,0,0,0,0,1,0,1
1471070,0,1,1,1,0,1,0,0,0,0,0
621678,0,0,0,1,0,0,0,0,1,0,0
930274,1,0,0,0,0,0,0,0,0,0,0
3224578,0,0,0,0,0,0,0,1,1,0,0
1646769,0,1,0,1,0,0,0,0,0,0,0
1535504,0,0,1,1,0,1,0,0,0,0,1
1225696,0,1,0,0,0,0,0,0,0,0,0
2994542,1,0,0,0,0,0,0,0,0,1,0
3229526,0,0,1,1,0,1,0,0,0,0,0
83454,0,0,0,0,0,0,0,0,1,0,1
1239484,0,0,0,0,0,1,0,0,0,0,0
1129160,0,0,0,0,0,0,1,0,1,0,1
1216203,0,1,0,0,0,0,0,0,0,1,0
2423206,0,0,1,0,0,1,0,1,1,0,0
1743362,0,1,0,0,0,1,1,0,0,0,0
1590431,0,0,0,0,0,0,0,0,1,0,1
1307575,0,0,0,0,0,0,0,0,1,0,0
1608331,0,0,0,0,0,0,0,1,0,0,1
3146645,0,0,0,0,0,0,1,0,0,0,0
1240330,0,0,1,0,0,0,0,1,0,0,0
659499,0,1,0,0,0,1,0,0,0,0,0
3007531,0,0,0,0,0,0,0,1,0,1,0
2783832,0,1,1,1,0,1,0,0,0,0,0
993866,0,0,1,1,0,1,1,0,0,0,0
72378,1,0,1,1,0,1,0,1,0,1,0
1410024,0,0,0,0,0,1,0,0,0,0,0
2034560,0,0,0,0,0,0,1,0,0,0,0
76556,1,0,1,0,0,0,0,0,0,1,1
2511892,0,0,0,1,0,0,1,0,0,0,0
642478,0,1,0,0,0,1,1,1,0,0,0
1545081,1,0,0,0,0,0,0,0,0,1,0
2178734,1,0,1,1,0,1,0,0,1,0,0
387601,0,0,0,0,0,0,1,0,1,0,1
29783,0,1,0,0,0,1,1,0,0,0,0
1168752,0,0,0,0,0,1,0,0,0,0,1
1695774,0,0,1,1,0,1,0,0,0,0,0
123882,0,0,0,0,0,0,1,0,0,1,0
2731461,0,1,1,0,1,1,1,0,0,1,0
960154,0,0,0,0,0,1,0,0,1,0,1
2339712,0,1,0,0,1,1,0,1,0,0,1
19559,0,0,0,0,0,0,0,1,0,0,0
1046665,0,0,0,0,0,1,0,0,1,0,1
2076971,1,0,0,0,0,1,0,0,0,1,0
255982,0,0,0,0,0,0,0,1,0,0,0
1094764,0,0,0,0,0,1,0,0,1,1,0
2080272,0,0,1,1,0,1,1,0,0,1,1
2471844,0,1,1,1,0,1,0,1,0,1,1
2303894,0,0,0,0,0,0,0,1,0,0,0
2937978,0,1,1,0,0,0,0,1,0,0,1
3186335,0,0,0,0,0,0,1,0,0,0,0
1004702,0,1,0,0,0,0,0,0,0,0,0
2228497,0,0,0,0,0,0,0,1,0,1,0
1609254,0,0,0,0,0,0,0,1,0,0,0
1260926,0,0,1,1,0,1,0,0,0,0,0
1813471,0,1,0,0,0,0,0,0,0,0,0
1234316,0,0,0,0,0,0,0,1,0,0,0
1033470,0,1,0,0,0,0,0,0,1,0,1
3216542,0,1,0,0,1,0,0,0,0,1,0
790553,0,0,0,1,0,1,0,0,0,0,0
966481,0,0,0,1,0,0,1,0,1,0,1
491801,0,0,1,1,0,0,1,0,0,1,0
972439,0,0,1,0,0,0,0,0,1,0,1
629385,0,0,1,1,0,1,0,0,0,0,0
1978667,0,0,0,0,0,1,0,0,0,0,0
2237123,0,1,0,0,0,0,0,0,0,1,0
1052136,0,0,1,0,0,0,1,0,1,0,1
2437887,0,0,0,0,0,0,1,0,0,0,1
1845976,0,1,0,0,0,0,1,0,0,1,0
2320308,0,0,0,0,0,0,1,1,0,1,0
3103878,0,0,0,0,0,0,0,1,1,0,1
1983983,1,1,1,1,0,1,0,0,0,0,0
1562071,1,0,0,0,1,0,1,0,0,1,0
2859943,0,0,0,0,0,0,0,1,1,0,0
684868,0,0,1,1,0,1,0,0,1,0,0
2372038,0,1,1,0,0,0,0,0,1,1,1
1363627,0,0,1,0,0,0,0,0,1,0,1
2116788,0,0,1,1,0,1,0,0,0,0,0
1796960,0,0,0,0,0,0,0,0,1,1,1
64176,0,0,1,1,0,0,1,0,1,0,0
2677144,0,1,0,0,1,0,1,1,0,0,1
734500,0,0,0,0,0,0,0,0,0,1,0
2214330,0,0,0,1,0,0,0,0,1,0,0
3223656,0,1,0,0,0,1,0,0,0,0,0
576781,0,1,0,0,0,0,1,0,0,1,0
2784101,1,0,1,1,0,1,0,0,0,0,1
622889,1,1,1,1,1,1,0,1,1,1,1
1219799,0,0,1,1,0,0,0,0,0,1,0
3067311,0,0,1,0,0,0,0,0,1,0,1
1842549,1,0,1,1,0,1,1,0,0,0,0
285436,0,0,1,0,0,0,0,0,1,0,1
42448,0,0,0,0,0,0,0,0,1,0,0
2792728,0,1,1,0,0,0,0,0,0,1,0
2444281,0,1,0,0,0,1,0,0,1,1,0
842863,0,1,1,0,0,0,0,1,0,0,0
2437824,0,0,0,0,0,0,0,0,0,0,1
2564341,0,0,0,0,0,0,1,0,1,1,1
591718,0,1,1,1,0,1,0,0,1,0,1
656155,0,0,0,0,0,0,0,1,0,0,0
1859516,0,1,1,1,0,1,0,0,1,0,1
989911,0,0,0,0,1,0,1,0,1,0,1
2408640,0,0,0,1,0,0,0,0,0,0,0
1481925,0,1,0,0,0,0,0,0,1,1,1
2741560,0,0,0,0,0,1,0,0,0,0,1
1449007,1,1,1,1,0,1,0,0,0,0,0
2852064,0,0,1,0,0,0,0,0,0,1,0
1990108,0,1,0,0,1,0,0,0,0,0,0
1527156,0,0,1,1,0,1,0,0,0,0,1
227322,1,0,1,0,0,0,0,0,1,0,1
2319898,0,1,0,0,0,0,0,0,0,0,0
690856,0,0,0,0,0,0,0,1,1,1,1
2739491,0,0,1,0,0,0,0,1,1,0,0
1805159,0,0,0,1,0,0,1,0,0,0,0
2636025,1,1,0,0,0,0,0,0,0,0,0
2298926,0,0,0,0,0,0,0,0,0,0,1
2138329,0,0,0,0,0,0,0,0,0,1,1
1667041,1,0,0,1,1,0,0,1,1,1,0
2086867,0,0,0,0,0,0,0,1,0,1,0
1470734,0,0,1,0,0,0,0,0,1,0,0
987830,0,0,0,0,0,0,0,0,1,0,0
2189503,0,1,0,0,0,0,0,0,0,1,0
1091624,0,1,1,1,0,1,0,0,0,0,0
333084,0,0,0,0,0,0,0,1,1,0,0
1522634,0,1,1,0,0,0,0,0,1,0,0
2877766,0,0,0,0,0,0,0,1,0,0,0
77366,0,0,1,1,0,1,0,0,0,0,0
2330907,0,0,0,0,0,0,0,1,0,1,0
1827671,0,0,0,0,0,0,1,0,1,1,0
1396369,0,0,0,1,0,0,0,0,0,0,1
1664063,0,1,0,0,1,0,0,0,1,0,0
1870683,1,1,0,0,0,0,0,0,0,1,0
2929209,1,0,1,0,0,0,0,0,1,0,1
2751374,0,0,1,0,0,0,0,0,0,0,0
1747464,0,1,0,0,0,0,1,0,0,0,0
1659600,0,0,0,1,0,0,0,1,0,0,1
2718190,0,1,0,0,0,0,1,0,0,0,0
577001,0,0,1,1,0,1,0,0,1,0,1
2352902,0,0,0,0,0,0,0,0,1,0,0
887616,0,0,1,0,0,0,0,0,1,0,1
1294749,0,0,1,1,0,1,0,0,0,0,0
1354832,0,1,1,1,0,1,0,1,0,1,0
2669917,0,0,0,0,1,1,1,0,1,1,1
3035342,0,0,0,1,0,0,0,0,1,1,1
2215270,0,0,0,0,0,1,0,0,1,0,1
1436963,0,0,0,1,0,0,0,0,0,0,0
1708357,0,0,1,1,0,1,0,0,0,0,0
798331,0,0,1,1,0,1,0,0,0,0,0
1894808,0,0,0,0,0,0,1,0,0,0,1
2256554,0,0,1,0,0,0,0,0,0,1,0
961407,1,0,1,0,0,0,1,0,0,0,0
2408837,0,0,0,0,0,0,0,0,1,0,1
549910,0,0,0,1,0,0,0,0,0,0,0
1087463,0,0,0,0,0,0,0,0,1,0,0
2817375,0,1,1,0,1,1,1,0,1,1,0
2581684,0,0,1,1,0,1,1,1,0,1,1
2233043,1,0,0,0,0,0,1,1,1,0,1
1973276,0,0,0,0,0,1,0,0,0,0,1
2317634,0,1,0,0,0,0,0,1,1,1,0
105999,0,0,0,1,0,0,0,0,0,0,1
773029,0,0,0,0,0,0,0,0,1,0,0
2690815,1,0,0,1,0,0,1,0,1,0,1
515947,0,0,1,0,0,0,1,1,0,0,1
1333226,0,0,0,0,0,0,1,0,0,0,0
3247904,0,0,1,0,0,0,0,0,0,0,1
3189828,0,0,0,0,0,0,0,1,0,0,0
2006729,0,0,1,1,0,0,0,0,0,0,0
2013316,0,0,1,0,0,1,0,1,0,0,0
2813316,1,0,1,1,0,1,1,0,0,0,0
990354,0,0,1,0,0,0,0,0,0,0,0
540138,0,1,0,0,0,0,0,0,0,1,0
2757261,0,1,0,0,1,0,0,0,0,1,0
1381314,0,0,0,0,0,0,0,0,1,0,1
378796,0,0,0,0,0,0,1,0,1,0,1
1129722,1,0,0,1,0,0,0,0,0,0,0
58521,0,1,1,0,0,0,0,0,1,1,1
1349644,1,1,0,0,0,1,1,0,0,1,1
3152545,1,0,1,1,0,1,0,1,0,1,1
2373431,0,0,1,1,0,1,0,1,1,0,0
2670025,0,0,1,1,0,0,0,0,0,0,0
859707,0,0,0,1,0,0,0,0,1,1,1
1414524,0,0,1,1,0,1,0,0,0,1,0
530074,0,0,1,1,0,1,0,0,0,0,0
2073315,0,0,0,0,0,0,0,0,0,0,1
712246,0,1,0,0,0,0,0,0,0,0,0
443844,1,0,1,0,0,0,0,0,0,0,0
680014,1,1,0,0,0,1,0,0,1,1,1
82890,0,1,0,0,0,1,0,1,0,0,0
61217,0,0,0,0,0,0,0,0,0,0,1
3102799,0,1,0,0,0,0,0,0,0,0,0
1376932,0,0,0,0,0,0,0,1,1,1,0
2690330,0,1,1,0,0,0,0,0,0,0,0
1972794,0,0,0,1,0,1,0,0,0,0,0
2721633,0,0,0,1,1,1,1,0,1,0,0
1303710,0,0,1,1,0,0,1,0,0,1,0
809552,0,0,0,0,0,0,1,0,0,1,1
632355,1,1,0,0,0,1,0,0,0,0,0
2206810,0,0,0,0,1,0,0,0,0,0,0
1817627,0,1,1,1,0,1,0,0,1,0,1
1775279,0,0,1,0,0,1,0,0,1,0,1
2431516,0,0,1,1,0,0,0,0,1,0,0
867089,0,1,0,1,0,0,0,0,1,1,0
643166,0,0,0,0,0,0,0,0,1,0,0
1454411,0,1,1,1,0,1,0,0,0,0,0
1266220,0,0,0,0,1,0,0,1,1,0,1
2650518,0,0,0,0,0,0,0,0,1,0,1
1300750,0,1,0,1,0,0,1,1,0,0,0
2623939,0,0,0,0,0,0,0,1,1,1,0
2574175,0,0,0,1,0,0,1,0,0,0,1
2250271,0,0,0,0,0,0,0,0,1,0,1
1558582,0,0,0,0,0,0,0,0,1,0,0
664334,0,1,0,0,0,1,0,0,0,1,0
241659,1,1,0,0,0,1,0,0,1,0,1
1775653,0,0,0,0,0,1,0,0,0,1,0
938617,1,0,1,1,0,1,0,1,0,1,1
257634,0,0,1,1,0,1,0,0,0,0,0
2506308,0,0,0,1,0,0,1,0,0,0,0
2593655,0,1,0,0,0,0,0,0,1,0,0
2652063,0,0,1,1,0,1,0,0,0,0,0
2764189,0,1,0,0,0,1,0,1,0,0,0
2964173,1,0,0,0,1,0,1,0,0,1,0
72683,0,0,0,1,0,0,1,0,1,0,0
923680,1,1,0,0,0,1,1,1,0,1,1
806569,0,0,0,0,0,1,0,0,0,0,0
2409823,1,0,1,1,0,1,0,1,0,0,0
1405850,0,0,0,0,0,0,1,0,1,0,1
1741997,0,0,0,0,0,0,0,1,0,0,0
1546006,0,0,1,1,0,0,0,0,0,1,1
802939,0,0,0,0,0,1,0,0,0,0,0
820555,0,1,0,0,0,1,1,0,0,1,0
1271806,1,1,0,0,0,0,0,0,0,0,0
3221747,0,0,0,0,0,1,0,0,0,0,0
354629,0,0,0,0,0,1,0,1,1,1,1
3130656,0,0,1,0,0,0,1,0,0,0,0
445562,1,0,0,0,1,0,1,0,0,1,0
586015,1,1,0,0,0,1,0,0,0,1,0
812479,0,1,1,1,0,0,0,0,1,1,1
1202558,0,0,1,1,0,0,0,0,0,0,0
168195,0,0,1,1,0,1,0,1,0,0,1
412691,1,1,0,0,0,0,0,0,0,1,0
3208266,0,0,1,0,0,1,0,0,1,0,0
784863,1,0,1,0,0,0,1,1,0,1,0
2211607,0,0,1,0,0,0,0,1,1,0,0
3228907,0,0,0,0,0,0,0,1,1,0,1
1191121,0,0,0,0,0,0,0,0,1,0,0
2018523,0,0,1,0,0,0,0,0,0,0,0
2996843,0,1,0,0,0,0,0,0,0,1,0
542232,0,0,0,0,0,0,0,1,0,0,0
399985,0,0,0,0,0,0,1,0,0,0,0
312979,0,0,1,1,0,1,1,0,0,0,0
2779240,0,0,0,0,0,0,0,0,0,0,1
1671886,0,1,0,0,0,1,0,0,0,0,0
735740,0,1,0,0,0,0,0,0,1,0,1
2024177,0,1,0,0,0,0,0,0,1,1,0
1371579,0,1,0,0,0,0,0,0,1,0,0
1231233,0,0,0,1,0,0,0,0,0,0,1
2649451,1,0,0,0,0,0,0,0,0,0,0
614149,0,0,0,0,0,0,0,0,0,0,1
564380,0,1,1,0,0,1,1,0,1,1,1
772563,0,0,0,0,0,0,0,0,1,0,0
1577722,1,0,1,1,0,1,0,0,0,0,0
345028,0,1,0,0,0,0,1,0,0,1,0
3015455,0,1,0,1,0,1,0,0,0,0,0
662057,0,0,0,0,0,0,1,1,1,0,0
1515332,0,1,1,0,1,1,1,0,1,0,0
1291643,0,0,0,0,0,0,1,0,0,0,0
319348,0,0,1,0,0,0,0,0,0,0,0
3044540,1,0,1,0,0,0,1,0,1,1,0
982111,1,1,1,0,0,0,0,0,0,0,0
1232206,0,0,1,0,0,0,0,0,1,0,1
2532170,0,1,0,0,0,0,0,0,0,0,0
2532292,1,1,0,1,1,0,0,0,0,1,0
1032391,0,0,0,0,0,0,0,1,0,0,1
2879095,0,0,1,1,0,1,1,0,1,0,1
769599,0,0,1,1,0,1,0,0,0,0,0
1073126,0,1,0,1,1,1,1,1,0,1,0
2405962,0,0,0,0,0,0,0,0,1,0,1
2002427,0,0,0,0,0,0,1,0,0,0,0
724101,0,0,1,1,0,1,0,0,0,1,0
418419,1,1,0,0,0,1,0,1,0,0,0
2841034,0,0,0,0,0,0,0,1,0,0,0
2603618,0,0,1,1,0,1,0,0,0,0,0
1806142,0,1,0,0,0,1,1,0,0,1,0
345824,1,1,0,1,1,0,0,0,0,1,0
1792681,0,0,1,0,0,0,0,0,1,0,1
1686294,0,0,0,0,0,0,1,1,1,0,0
2940200,0,1,1,1,0,1,0,0,1,0,1
