Insulation_Rating,Outdoor_Temp,Num_Occupants,Home_Age,Home_Size
7,71,1,19,5966
6,45,6,51,1865
9,56,10,57,1170
7,48,5,27,7045
6,73,2,18,6494
8,78,5,28,4966
2,61,9,55,654
4,69,7,25,2087
2,81,4,40,5397
7,85,2,27,880
5,48,3,52,5972
9,64,7,46,5493
2,40,10,61,3899
10,39,7,58,1852
7,77,4,59,3203
6,67,1,26,4277
9,62,8,55,1205
10,43,1,16,4559
3,84,7,47,2026
2,44,7,52,5554
2,80,10,21,877
2,76,4,49,5386
3,85,2,39,4909
4,65,3,59,969
9,45,5,52,3421
2,81,6,38,2217
7,90,4,53,5326
7,61,7,19,625
9,42,5,32,2100
8,49,3,17,6280
10,62,9,41,2685
10,43,10,55,6700
2,63,10,38,5837
6,90,7,24,2600
3,56,5,41,3557
4,63,10,23,3442
2,88,10,53,1609
8,61,7,45,2454
3,38,10,59,2972
7,51,9,49,3310
8,83,5,41,3293
4,43,8,50,5570
10,46,6,44,3238
9,40,6,45,4045
3,48,10,27,3582
5,63,9,55,3474
3,79,10,42,657
3,82,2,25,3104
3,90,7,16,3639
7,66,7,50,5292
2,76,10,46,1845
3,52,6,31,2648
6,81,7,47,5752
6,52,3,40,3945
4,65,5,15,5727
10,38,4,43,2972
6,83,5,56,3955
4,47,8,48,5378
2,60,9,20,711
7,63,10,19,6660
4,87,8,45,4784
4,83,7,49,2214
8,90,9,38,6621
9,52,4,42,5849
6,88,8,30,6966
3,51,9,43,3820
5,74,10,57,4950
9,62,1,46,6436
9,57,2,17,6182
2,67,10,32,6303
5,76,4,38,3177
8,58,4,60,6246
6,80,4,23,3374
6,62,6,19,1760
10,46,3,34,6074
5,53,1,31,6030
9,40,7,40,4801
4,52,10,56,592
2,71,5,34,1790
9,85,1,54,1860
9,89,4,59,1207
10,69,5,53,4948
6,53,5,59,5222
4,66,4,55,6592
4,76,3,35,2930
3,60,5,37,1139
2,61,6,39,3951
10,74,9,53,5304
2,67,9,42,4517
4,65,9,19,2115
6,78,4,58,1679
2,43,8,44,2882
10,54,5,54,6383
6,62,2,27,1654
8,45,2,48,2962
5,49,3,50,3014
8,89,4,25,4591
5,43,9,59,5994
2,52,10,53,606
9,89,9,22,806
5,76,1,36,3312
5,88,6,41,3754
2,85,4,44,4455
4,80,2,18,743
10,55,6,36,1424
10,40,10,49,622
8,61,5,46,3414
7,51,9,53,6732
6,39,5,35,1654
5,45,7,18,2935
10,59,10,49,4414
4,42,2,50,7025
2,88,1,45,1222
9,75,6,25,5306
3,41,10,37,5373
5,39,3,17,4444
8,68,7,35,5289
5,88,1,58,6671
4,58,4,41,648
7,63,5,56,2156
9,88,2,46,2516
2,83,2,47,6966
8,83,5,15,6647
6,41,3,49,2313
8,83,3,52,4574
6,60,5,37,6824
5,54,10,27,3027
8,65,8,46,713
4,70,1,26,1544
2,57,1,45,3244
5,73,8,58,2572
5,49,3,35,1853
9,85,2,57,6980
8,38,1,50,6063
6,89,7,52,544
10,80,10,38,4975
6,39,9,49,2262
8,51,7,19,2543
7,64,9,18,5975
7,72,9,23,3984
2,55,4,61,3135
5,85,6,17,3973
8,45,1,18,5832
5,47,2,39,3749
9,62,3,54,6570
6,47,5,55,1957
10,43,2,31,2201
10,73,1,41,5390
2,80,5,22,6822
5,51,5,42,6919
6,49,1,49,2221
10,54,2,48,5282
8,61,3,46,516
3,88,2,54,2008
5,68,7,50,854
2,52,7,59,2044
8,47,2,26,2992
5,51,8,58,1377
3,85,3,51,4332
6,63,8,49,3334
7,84,5,52,6871
3,84,7,59,3895
6,43,5,44,1497
7,81,4,36,6698
6,60,7,18,2190
5,87,4,58,3097
4,70,2,52,5885
7,65,1,56,1896
6,49,7,27,6957
2,66,5,20,633
9,54,1,38,5395
2,76,10,47,5756
10,74,9,36,1875
2,43,2,45,6319
5,59,7,16,1924
4,83,6,24,5753
8,51,8,57,4435
2,75,6,28,3900
5,41,8,31,3732
9,60,7,44,5550
8,54,7,36,3937
8,64,3,19,3378
9,44,10,53,2796
4,46,3,16,4116
5,82,6,22,1200
9,66,4,57,5331
3,76,1,44,2980
5,73,3,58,1166
9,49,4,47,5793
5,46,3,60,6358
8,50,8,48,3054
3,63,6,46,6560
9,61,6,26,6344
7,69,1,58,4470
2,39,2,19,1113
9,55,6,33,3964
2,60,4,33,2201
3,60,1,30,710
9,79,9,58,2250
7,78,1,39,5886
4,38,10,55,689
7,86,4,17,5489
2,54,5,56,6980
10,52,7,35,5168
4,58,7,50,5876
7,53,4,21,2944
7,43,5,49,6857
8,58,5,58,505
8,49,5,26,5869
7,69,8,53,2319
2,83,2,30,6336
9,52,2,17,4469
9,72,6,35,3652
2,60,9,46,714
3,87,7,36,1180
9,85,10,38,2011
4,52,7,55,827
4,53,7,16,5006
4,73,7,28,532
10,73,8,50,5461
10,82,3,54,4209
8,62,4,19,2695
9,52,9,52,2414
10,43,5,26,1552
8,78,6,19,766
9,62,9,49,574
5,61,9,46,1322
9,39,9,32,2246
6,90,1,56,5864
4,70,2,53,2691
9,51,5,28,6757
5,56,2,48,6598
6,88,4,19,4636
9,54,4,53,1205
9,55,3,53,5335
5,73,10,17,1135
6,75,5,25,3168
10,65,10,53,711
9,73,1,51,6815
3,70,7,32,1832
4,71,10,54,2515
5,42,6,50,4676
10,75,10,47,6717
10,79,9,52,3565
10,83,3,52,6026
9,71,8,48,3608
9,77,9,53,634
3,83,1,49,6564
9,78,7,53,5485
5,69,8,55,2483
6,55,6,19,5864
3,69,8,20,5638
6,67,6,33,1580
4,48,1,34,4469
3,57,9,34,4967
9,73,2,54,4243
5,73,2,36,6929
4,50,4,52,6882
8,45,4,20,3842
3,49,2,37,859
6,49,2,53,2985
10,77,2,31,2288
8,75,3,54,690
8,85,2,47,497
3,83,2,34,3881
6,42,1,17,520
5,43,9,51,1247
3,79,3,59,5517
7,89,10,18,2411
10,39,8,52,1994
8,84,7,56,2689
7,60,5,56,4634
5,80,3,54,2846
10,51,6,53,2381
2,80,3,57,6119
3,78,8,46,6252
2,59,3,57,4298
3,72,7,57,1441
7,70,10,36,5413
3,61,10,58,5151
3,61,1,41,6645
2,70,1,43,3428
9,48,5,52,6555
4,42,1,57,6191
6,77,2,35,1227
4,50,5,33,2394
4,58,8,17,1999
5,45,2,44,7002
4,41,1,29,1293
9,47,6,17,5245
2,46,8,19,1169
2,46,5,39,4333
3,73,9,51,2312
5,54,10,52,4885
7,59,3,52,615
6,52,3,46,3581
3,50,4,21,1427
2,57,8,46,2493
7,43,4,40,2509
10,85,10,20,6948
3,64,2,37,6991
8,63,6,52,524
7,74,7,57,4283
8,71,1,47,5709
10,60,1,51,566
4,66,2,54,5388
3,73,5,27,5761
7,53,10,38,4436
7,75,1,30,2974
5,87,10,49,2920
8,64,8,25,740
4,71,6,51,7042
2,41,6,30,6641
8,73,1,48,1289
5,51,1,50,6192
10,69,7,58,581
5,78,10,59,3727
10,54,10,20,5111
3,75,9,49,2480
8,84,9,23,3457
9,40,9,55,1243
10,59,4,50,3552
2,45,6,50,918
3,51,6,35,3987
7,38,5,23,1542
7,77,2,22,917
8,80,9,26,3634
7,55,5,59,5145
10,74,8,44,5708
5,53,7,49,766
9,61,8,41,711
7,45,10,61,1560
8,62,4,46,1078
8,53,3,44,492
7,70,2,48,6098
4,61,3,32,4836
7,70,3,47,3990
9,57,3,51,6526
2,64,8,32,3859
5,63,9,17,515
10,85,3,44,528
8,85,2,25,6502
7,44,1,55,1701
10,88,1,57,5077
10,75,10,55,4036
10,84,4,44,1830
8,38,8,21,6641
6,43,6,41,6237
6,82,4,45,2065
4,42,6,38,6122
7,42,7,53,2779
8,81,4,49,1954
2,54,2,57,3406
2,47,8,37,1770
5,56,8,60,984
6,78,4,57,611
8,88,7,59,1292
4,66,2,40,3604
3,49,4,50,3315
4,67,3,49,568
6,51,9,21,3829
3,46,8,58,3456
8,74,4,31,610
10,89,7,41,1439
9,45,2,55,6490
4,60,6,58,3235
6,71,4,21,1266
10,68,9,25,5287
5,88,2,35,1734
5,90,2,25,3922
4,52,8,45,1143
10,70,10,27,2898
3,71,4,18,6315
7,41,1,35,3275
9,88,4,60,2948
3,62,2,54,4028
2,40,9,17,2573
5,62,7,53,491
7,83,9,53,4260
8,44,3,31,2956
3,42,5,48,540
10,81,1,49,2079
6,46,8,39,3778
5,47,6,41,3997
6,43,1,24,2243
6,81,6,22,4029
3,70,1,61,3561
6,52,5,38,2421
8,80,9,20,1660
8,87,3,61,3754
10,69,10,59,1822
7,49,8,27,3562
5,69,1,48,6255
7,72,7,25,486
8,72,5,45,1459
6,64,10,22,5941
4,52,3,58,1899
3,76,3,51,512
4,47,9,50,1553
5,85,7,54,1354
9,73,10,36,3009
6,72,3,28,5082
3,39,1,46,4071
8,70,1,23,6734
10,45,8,16,2826
5,76,7,26,2727
5,76,3,42,4707
7,43,4,53,4070
9,73,5,38,3852
8,38,9,43,5036
4,61,8,58,3505
8,44,8,15,4761
5,64,2,31,5261
7,59,10,61,2294
4,45,2,57,4311
9,69,5,41,1867
7,70,6,61,5695
3,68,8,40,4973
4,75,10,33,2393
9,87,4,48,6414
9,71,10,60,864
5,70,3,52,4650
5,50,4,42,6994
4,61,6,46,5790
5,49,7,57,4676
3,46,6,55,1807
8,85,6,50,5583
6,85,7,26,3735
8,87,10,24,5316
6,78,6,43,522
7,56,10,50,3313
10,84,7,18,3391
7,83,8,44,2653
2,55,4,27,6866
6,80,1,50,1385
6,67,1,35,4049
2,41,9,61,6415
6,85,9,54,2514
5,43,4,53,1053
10,70,2,48,6348
3,54,3,32,1383
2,54,9,47,1704
7,67,10,49,1164
5,41,1,55,3398
8,48,6,59,3455
4,80,9,23,2758
5,82,6,20,3878
6,60,8,59,6092
8,68,8,56,2044
8,40,6,46,2870
7,40,10,56,2686
7,48,3,27,964
5,38,2,61,681
5,52,6,35,2161
2,58,3,54,779
9,79,5,53,2293
2,80,10,29,628
7,41,7,15,3831
2,59,2,36,2735
9,55,8,39,6252
8,84,7,31,5778
7,44,7,50,1621
6,57,8,34,3292
3,60,8,56,1850
10,50,10,58,2635
9,44,2,61,6536
10,68,5,35,2957
8,49,5,52,6684
5,45,5,29,4653
6,40,2,52,5581
9,82,7,43,3920
4,46,8,32,1100
10,77,8,18,6671
5,48,4,48,1032
2,50,5,49,2424
9,48,10,31,5155
7,61,2,48,6730
3,57,6,55,3282
10,67,8,35,1253
7,40,8,31,4999
10,76,2,24,3432
6,74,4,57,4631
5,38,2,34,514
10,55,9,38,3308
4,69,8,44,890
7,67,6,45,599
2,73,10,41,5207
6,40,1,21,2782
10,61,9,16,639
8,86,7,49,642
3,88,3,56,1138
10,85,4,30,6632
10,54,4,32,5953
6,42,6,23,4671
6,69,10,57,1966
6,86,1,31,530
3,47,4,25,3695
8,45,6,39,2373
7,69,10,46,2537
7,68,6,24,3137
4,61,2,51,2864
6,49,5,59,6277
5,67,9,33,685
6,89,1,50,3351
5,48,1,23,6635
7,66,2,33,4348
3,59,4,51,1160
8,41,3,20,532
6,65,9,31,3022
2,86,4,47,1772
9,57,7,24,6288
5,82,5,41,3329
5,87,8,51,6207
7,65,7,20,4437
5,39,8,28,3696
2,43,4,44,730
9,65,10,46,2238
4,70,9,50,5200
6,87,9,61,6954
9,65,8,53,652
7,40,9,58,5737
3,63,5,38,4588
6,89,1,59,911
3,44,5,55,4986
7,60,5,52,5637
4,55,7,47,4532
3,86,3,30,3872
9,77,9,58,5491
8,71,4,16,5995
7,62,1,43,718
8,89,9,16,601
8,50,4,19,5993
8,53,9,51,551
9,90,7,34,3297
3,40,10,48,578
7,63,7,23,981
6,82,5,31,3666
3,74,2,29,3731
4,74,2,31,2817
4,79,8,18,5451
7,79,7,49,3250
9,57,8,43,4704
5,43,4,32,5005
5,50,1,28,6580
5,38,7,57,3723
7,78,3,22,3268
3,40,1,16,5461
6,78,5,46,4634
2,54,2,31,6144
10,43,10,44,2206
6,43,2,48,3119
2,43,2,55,4370
5,56,4,51,6916
3,48,4,48,2675
4,55,10,35,1449
10,90,2,52,4058
4,63,7,43,6258
9,65,1,52,4567
3,45,2,20,1176
7,56,4,50,3752
10,78,10,41,6191
8,44,7,53,2646
6,80,3,17,3124
6,51,10,54,6902
6,44,9,50,1276
9,83,10,56,547
9,81,6,42,6371
2,39,2,60,6688
2,68,5,18,1309
2,80,2,38,4761
7,58,3,31,4329
2,69,9,15,5418
4,71,2,23,3132
9,65,7,45,4253
2,46,7,35,2910
8,43,10,39,765
6,70,9,40,880
5,53,4,60,3888
7,82,3,36,1969
7,54,1,29,5919
7,85,8,61,4465
3,71,7,56,3501
9,52,4,43,2638
2,75,5,55,7027
5,63,9,32,3227
7,50,4,25,5535
2,46,3,61,1462
8,75,1,42,3244
4,67,4,19,560
5,62,3,54,4211
3,48,3,38,4442
4,42,1,43,3546
4,86,7,25,6576
4,55,10,49,3979
4,80,3,60,6640
6,64,1,53,6174
6,60,10,32,5687
9,46,8,36,3648
10,40,6,17,5025
4,64,3,40,6705
10,80,1,48,5238
4,77,5,51,3584
10,60,5,46,3390
6,49,8,30,6385
10,86,2,28,5342
8,58,9,44,1458
7,69,7,35,2993
4,64,6,35,573
6,78,4,49,7022
2,62,2,55,5547
3,81,8,38,5603
8,47,1,47,6795
3,45,9,47,6456
6,61,2,61,5420
9,66,5,47,2198
7,40,3,24,4648
2,50,10,54,888
2,72,10,27,4415
6,78,4,61,722
8,58,4,54,5108
9,85,1,52,1440
6,75,1,27,646
5,62,2,58,5080
7,55,5,47,2028
8,52,6,28,694
4,90,3,45,6372
7,71,9,41,3943
4,49,10,51,6145
7,78,7,32,3685
3,57,7,18,3148
6,87,2,20,791
8,68,8,15,696
6,89,8,50,3962
4,76,8,52,1368
3,83,3,47,3204
5,86,2,48,2950
4,47,3,51,2372
2,74,9,30,3295
3,66,8,46,7035
7,55,6,51,1091
6,39,9,57,2766
10,48,9,33,535
9,47,6,19,5682
7,73,2,49,3887
9,47,8,50,5585
3,80,10,17,3220
9,38,2,35,724
3,38,2,55,4115
5,75,2,52,3715
7,38,2,32,6495
5,73,7,15,2977
4,43,6,52,644
4,84,10,61,1338
5,60,2,38,2382
5,65,2,35,6573
8,73,6,51,3899
6,52,7,57,805
2,49,9,55,2478
9,86,2,20,2439
7,75,4,52,2569
2,66,10,57,6140
7,50,2,42,3743
7,86,6,20,3263
8,58,2,49,4395
8,57,3,43,2354
10,55,9,37,2768
5,75,1,22,1611
10,45,10,18,6786
4,75,3,60,4849
2,60,5,54,3098
5,90,1,53,535
7,80,4,44,5329
8,52,9,20,2592
2,80,3,36,6591
10,56,9,56,4487
8,46,1,49,555
8,49,6,51,6489
10,79,4,37,910
6,72,9,30,758
5,72,2,57,939
3,89,2,57,2130
5,68,2,49,3615
5,48,10,30,4310
7,70,1,24,2830
10,82,9,46,5311
10,53,4,41,4924
6,51,2,54,6552
4,45,5,41,5517
9,63,4,18,5013
8,74,3,21,632
3,69,2,42,3584
7,89,8,18,6296
2,66,7,48,5181
6,65,6,19,2644
3,71,6,52,3291
10,74,6,23,6968
4,51,3,53,6740
9,73,9,26,3838
8,61,8,36,3521
6,57,1,30,6186
4,66,1,52,1516
9,57,6,31,6937
10,62,5,47,7500
4,45,7,24,2098
9,78,2,21,1892
5,70,2,33,2701
9,63,10,47,2487
2,79,3,58,4870
8,78,5,30,2416
2,68,5,55,894
2,50,1,16,5935
4,68,4,26,3902
3,85,6,54,924
3,54,10,51,3803
6,83,3,56,1520
8,41,2,44,2385
3,59,2,43,3854
9,40,3,22,517
3,78,2,45,1247
7,38,2,16,716
9,48,9,49,3182
4,82,4,59,3197
8,55,3,51,3815
3,45,8,42,5418
9,40,6,53,3611
7,38,2,18,6123
9,89,2,52,1786
2,87,10,27,4340
4,63,5,24,6321
9,69,7,20,6463
6,74,9,58,3434
2,48,5,22,5641
10,79,8,54,6792
6,76,9,22,4745
10,50,1,21,3145
9,74,6,28,5036
6,69,2,47,7055
7,60,8,55,2362
6,65,7,61,3663
2,56,9,43,751
5,78,3,38,4163
9,82,3,48,5861
7,75,2,31,1554
8,71,1,53,2581
6,57,8,52,3789
5,79,3,59,2970
4,60,8,50,1215
10,38,6,36,6884
9,56,4,27,2821
5,53,9,21,4720
7,47,3,53,3035
7,44,2,59,794
9,64,3,27,6744
8,51,1,48,789
10,74,6,35,785
7,75,5,27,696
5,77,2,30,797
4,81,1,21,908
6,40,4,40,492
6,88,5,52,4340
2,45,1,50,3641
5,86,3,55,5262
5,58,5,51,6285
9,67,1,44,924
9,56,3,56,3880
2,45,9,53,2161
4,62,8,60,1579
6,42,5,57,6127
8,90,6,54,6334
8,90,4,52,4637
7,73,9,50,4106
7,71,6,46,6176
3,54,5,54,5076
7,63,2,18,3728
8,74,1,61,6726
5,43,4,50,4294
8,64,8,45,3091
6,64,4,37,6291
7,90,6,41,3046
7,57,10,29,1384
4,61,4,59,497
5,61,3,47,5840
6,49,3,40,3726
6,77,1,33,653
8,88,5,47,2922
2,60,8,35,1456
7,45,10,48,5240
5,55,1,32,3401
2,71,2,45,3014
9,52,8,48,3562
5,76,7,48,965
10,56,2,58,3257
2,77,4,16,4415
10,58,6,49,6652
2,56,1,22,2916
7,71,10,22,5047
5,56,7,19,4828
10,72,7,32,3571
10,70,6,35,4760
6,60,1,37,4699
3,82,10,45,4517
6,65,9,33,4698
8,77,8,56,4726
8,69,1,28,3690
2,41,1,50,5409
9,66,1,55,6983
7,69,3,52,648
6,79,3,45,1343
8,86,7,20,4146
9,80,2,26,3314
3,80,3,19,3749
3,70,7,20,3154
8,82,8,54,1928
2,39,1,60,3755
2,85,3,57,3627
8,62,3,22,1131
8,38,3,54,2323
10,85,9,27,4626
8,57,5,44,2197
7,49,4,58,5575
3,73,10,58,5134
8,63,1,50,2220
10,56,6,59,4548
8,83,6,47,5257
4,53,1,26,2353
6,77,8,22,673
6,80,8,45,2030
4,45,5,16,3522
10,61,7,38,1601
2,89,10,55,4597
10,88,9,19,1115
2,84,6,50,3686
6,83,6,46,812
9,69,7,54,2629
10,56,3,56,2004
3,57,6,25,1761
4,76,8,19,2483
4,88,3,54,1329
9,68,7,30,3347
6,44,1,54,3928
8,69,10,59,5295
5,72,10,59,5123
6,67,1,17,4044
2,88,4,52,4455
10,65,3,34,6577
2,65,9,51,4013
2,72,10,26,1767
5,61,6,31,4824
3,63,5,36,6591
5,89,2,49,3394
8,55,7,55,4760
5,67,10,42,6493
7,84,2,50,4371
4,40,10,43,708
7,80,3,47,4973
6,70,2,42,6601
4,89,4,48,5883
2,83,4,49,863
7,61,6,46,1099
6,55,8,56,1998
6,76,4,28,3182
7,38,8,28,5553
10,61,2,15,6408
5,86,7,36,551
7,84,6,19,1115
8,60,5,38,6564
8,40,5,21,734
7,61,3,47,6233
3,60,10,21,3406
3,77,10,57,5873
6,84,9,55,5074
8,49,5,54,5314
8,61,1,53,2172
7,75,4,58,1752
3,55,1,15,3713
8,55,7,50,1727
4,89,5,32,2796
2,40,8,32,2558
6,57,8,41,6610
9,56,2,47,5999
3,70,3,21,1970
3,61,8,46,4004
7,90,5,56,2944
5,81,9,40,790
7,74,1,35,4449
5,72,2,30,1761
9,50,4,17,1150
7,59,9,20,495
10,65,8,54,2725
3,48,5,35,4007
3,73,7,38,5151
2,88,4,25,4034
2,61,1,36,4155
8,89,6,43,564
6,84,6,52,2369
10,71,3,18,2692
6,86,2,53,5029
3,75,8,57,669
8,74,3,28,1780
2,51,10,57,2888
7,54,1,23,4974
8,57,3,57,3165
9,49,4,58,3198
10,54,5,59,3320
5,75,5,46,5287
6,87,4,44,3130
2,84,2,59,2609
8,69,5,47,5775
8,83,4,53,6396
10,44,10,33,726
6,68,10,49,2366
8,88,9,31,1921
10,64,9,17,2837
7,70,8,24,3120
8,39,1,49,4689
3,66,3,43,1553
10,70,7,48,3252
7,54,8,33,6986
10,74,2,54,4212
5,42,10,30,1854
8,87,10,17,1685
10,86,5,36,3540
6,79,1,26,4190
5,62,1,49,2082
5,89,8,54,6905
2,68,10,47,6401
3,64,3,52,6437
10,47,6,33,1346
9,62,2,61,6681
2,59,1,41,6221
7,45,6,61,6144
7,41,6,51,1361
3,88,10,29,3730
4,83,1,60,3211
9,72,3,35,5623
10,86,1,20,1485
3,88,6,55,1400
7,82,3,22,4315
6,79,5,46,3998
3,88,6,39,5536
3,53,6,51,6215
3,60,5,48,1280
6,65,9,54,4084
3,58,3,55,4039
2,75,7,43,2862
3,52,1,59,5612
6,60,4,57,2913
4,50,7,52,831
5,58,4,58,786
7,54,7,43,6607
6,80,3,39,5930
5,40,6,26,5446
10,76,10,51,5106
7,66,6,43,1893
8,54,6,31,6796
10,86,5,48,4036
3,46,8,22,4270
9,59,5,22,5695
10,86,4,48,1536
7,44,8,16,1985
4,55,4,29,2210
3,79,2,47,2733
6,55,7,58,4641
6,64,2,23,717
2,48,8,52,659
10,78,1,42,2225
7,40,3,24,6062
7,83,5,59,1975
4,48,2,16,6141
7,81,4,41,5358
3,83,1,40,550
8,87,7,31,6726
7,87,4,40,6635
8,82,5,57,3207
5,85,4,37,1034
3,69,10,30,3174
5,46,9,45,1239
3,63,1,29,5965
9,70,8,51,4839
4,75,8,58,5870
10,67,8,53,3570
6,74,5,44,6103
2,88,2,53,3726
8,89,3,48,5916
4,71,8,49,3734
10,52,10,30,6420
8,78,9,43,6556
3,74,6,27,1499
9,42,4,37,6500
6,76,3,19,501
8,84,6,47,1583
2,39,10,61,1528
2,51,3,56,6731
2,64,8,59,510
7,78,10,50,2396
9,38,1,52,4320
6,63,9,49,2652
8,50,9,21,6167
10,77,6,30,5103
2,85,9,35,1013
4,90,5,56,2788
5,77,8,19,912
5,38,7,26,2331
9,43,8,51,2655
10,67,3,55,2411
3,83,10,55,551
9,73,7,53,5517
2,87,3,54,2360
7,90,7,34,4475
5,62,3,31,2498
8,66,6,47,581
6,81,2,15,4890
6,86,2,55,1438
4,60,1,46,2872
2,45,2,44,4498
9,53,2,49,2816
10,58,5,54,674
8,40,3,44,1284
3,88,5,53,2546
6,90,2,56,5754
7,73,8,18,3017
7,69,6,47,1068
8,70,10,52,4596
5,73,1,40,5432
2,39,5,22,6166
3,89,3,24,493
6,73,7,32,6782
2,44,8,50,5501
3,89,1,45,780
5,64,8,40,6391
6,70,8,33,905
10,67,3,48,3903
2,74,4,50,1605
8,53,5,31,5813
7,46,8,50,4748
9,55,6,24,1141
5,42,3,35,600
9,66,9,40,3711
2,47,6,37,3578
9,51,1,46,769
8,46,6,21,3537
10,78,7,59,1174
5,44,8,58,3177
6,67,1,22,683
4,43,7,31,1938
8,47,9,58,2536
8,52,6,28,3218
4,72,3,45,4971
6,89,5,24,2055
4,68,2,15,4594
6,72,7,59,3879
5,63,1,52,2092
7,82,4,46,2888
9,38,10,28,2444
8,43,1,49,5641
9,86,8,27,4937
8,85,4,26,773
6,82,4,48,5662
4,39,7,51,4791
4,66,7,22,5352
7,68,7,57,1657
6,81,3,37,6942
3,66,5,50,1229
10,41,7,59,1637
2,69,9,35,2492
6,80,2,58,1290
9,79,4,54,4436
2,43,5,56,1607
8,38,4,25,575
3,69,2,38,3063
4,51,9,34,2932
6,62,1,30,6449
7,71,7,53,2519
10,89,9,51,545
6,62,1,39,6389
5,55,5,49,6973
2,44,10,32,4902
5,64,2,51,4857
3,41,10,58,1891
9,51,8,19,6835
10,39,6,26,6020
9,75,6,23,3316
3,58,8,49,4213
6,90,3,53,3740
4,65,6,59,6606
7,61,10,57,4544
10,74,2,27,1765
3,56,3,24,6689
5,70,2,44,5618
8,68,5,56,6369
2,38,3,59,6610
5,81,8,48,3682
10,58,9,16,3548
2,75,10,17,889
6,86,1,56,6967
10,86,3,61,813
8,68,1,19,5477
6,63,1,24,6510
10,76,4,20,5492
10,39,4,23,5514
8,39,8,47,5353
5,38,8,53,3838
5,79,2,17,2783
10,73,7,60,1441
6,78,3,49,2143
7,39,3,43,5841
7,77,5,18,3649
7,55,3,40,5658
8,87,4,54,1580
3,81,2,50,528
4,65,10,53,4545
9,60,5,60,6247
6,87,8,20,2495
3,67,5,49,3111
6,81,4,51,5201
6,62,9,34,2872
9,48,10,41,2954
6,86,5,30,3002
2,48,1,57,6447
7,40,2,55,4774
6,77,1,27,3216
7,71,8,56,2001
5,43,1,55,4420
2,41,8,24,3113
5,59,9,21,535
3,60,7,50,3163
6,70,9,54,4634
9,88,7,45,4515
2,52,9,30,5599
9,52,9,24,3417
4,63,8,17,5316
4,47,9,26,6934
4,72,7,30,630
4,83,7,19,3658
8,40,5,42,5103
5,88,10,54,3200
10,79,9,55,3961
10,47,9,36,6838
2,88,9,41,1540
4,58,10,54,5663
6,51,2,52,2404
10,90,8,55,5559
10,49,7,24,4452
7,38,2,48,494
6,45,1,40,536
5,79,8,52,2033
5,68,2,53,5562
3,88,3,54,3254
6,82,2,45,2278
9,70,8,41,1135
2,66,8,45,6858
10,56,8,30,1206
6,49,5,48,2585
4,55,3,50,931
6,90,3,27,2437
6,72,4,36,4007
2,73,2,44,1372
7,73,3,24,5726
7,76,2,53,6435
4,45,1,49,532
4,80,3,54,6510
6,68,6,17,1561
5,42,3,39,1151
2,52,1,20,4043
2,76,10,53,3739
2,60,10,52,3139
6,87,2,55,1587
2,76,5,48,5993
9,48,4,59,6433
3,73,4,44,3886
3,86,6,39,3265
7,52,1,29,733
10,81,2,17,2645
3,54,7,59,6939
8,79,8,51,6596
10,45,3,34,5623
8,65,2,61,793
8,58,7,19,1475
8,46,7,59,6802
7,80,5,34,6740
8,89,2,51,3192
3,73,7,36,5921
10,84,7,49,3004
5,58,9,51,5032
2,70,5,60,2851
3,69,1,52,948
2,39,2,48,3568
8,79,3,50,856
3,86,1,49,2445
8,56,9,49,1213
5,67,9,55,781
5,47,1,57,1237
6,75,6,57,2048
9,76,1,18,1937
3,58,6,24,6619
6,62,5,55,5911
7,48,8,34,3367
8,78,10,29,3724
5,66,5,39,5753
7,70,7,41,5067
7,46,5,59,6828
6,84,6,55,6602
7,46,7,60,6868
6,60,10,47,5600
9,57,1,52,3636
6,49,9,32,515
5,82,3,32,3459
6,49,2,46,755
3,48,7,32,5292
5,48,2,23,1013
8,39,10,40,6853
4,77,3,43,711
4,67,9,45,4520
5,61,4,32,1785
8,89,2,55,2562
5,61,9,60,2674
6,88,6,59,1635
8,85,3,48,962
9,59,7,58,6838
7,68,8,55,6539
5,65,10,29,550
7,86,1,54,2676
5,74,9,21,752
6,55,3,53,792
3,89,8,50,4838
7,74,4,33,3549
4,45,4,55,1400
10,79,3,37,633
5,59,7,26,1592
4,50,3,19,694
2,47,3,33,6081
7,43,9,55,6550
9,74,8,59,5454
2,40,7,61,3691
7,67,9,56,6485
2,55,6,28,2959
9,53,4,59,3516
8,84,1,25,5227
9,75,8,22,5940
8,70,2,30,1907
5,39,5,40,3049
7,58,3,52,671
5,77,2,25,4820
6,42,10,27,5181
2,80,5,59,3802
8,56,1,23,3063
5,58,2,41,1013
10,62,10,41,5755
7,84,3,21,781
4,71,3,56,6786
7,79,10,61,4162
10,52,3,19,6125
9,58,6,60,5136
10,67,1,26,6214
6,74,4,36,2943
7,43,5,47,4219
7,85,8,45,4633
5,72,4,26,974
8,51,4,45,5092
6,75,3,52,541
2,77,7,51,6757
7,89,4,51,3676
3,70,5,47,5398
3,76,2,40,4274
5,60,9,18,761
3,78,5,58,4472
3,77,5,42,3023
6,75,2,52,5930
8,52,4,40,729
7,66,6,33,1592
5,82,6,35,1114
9,62,3,44,6889
9,78,3,17,2059
5,67,7,52,4093
8,61,7,18,1246
3,68,7,16,3562
3,70,9,49,5447
4,38,1,16,6160
8,43,4,49,571
9,56,8,46,4587
4,59,4,52,2832
2,46,6,58,3819
5,48,8,37,4564
9,50,10,46,769
7,69,9,53,4357
