"","x"
"25628","4"
"25629","4"
"25630","1"
"25631","4"
"25632","4"
"25633","4"
"25634","1"
"25635","1"
"25636","1"
"25637","4"
"25638","2"
"25639","1"
"25640","4"
"25641","4"
"25642","1"
"25643","4"
"25644","4"
"25645","4"
"25646","4"
"25647","3"
"25648","1"
"25649","4"
"25650","4"
"25651","1"
"25652","1"
"25653","3"
"25654","4"
"25655","4"
"25656","1"
"25657","2"
"25658","4"
"25659","4"
"25660","3"
"25661","4"
"25662","4"
"25663","1"
"25664","4"
"25665","4"
"25666","4"
"25667","4"
"25668","4"
"25669","1"
"25670","1"
"25671","1"
"25672","4"
"25673","4"
"25674","1"
"25675","1"
"25676","4"
"25677","2"
"25678","4"
"25679","1"
"25680","4"
"25681","1"
"25682","1"
"25683","1"
"25684","1"
"25685","4"
"25686","4"
"25687","4"
"25688","1"
"25689","4"
"25690","4"
"25691","3"
"25692","4"
"25693","1"
"25694","1"
"25695","4"
"25696","1"
"25697","4"
"25698","1"
"25699","1"
"25700","4"
"25701","1"
"25702","4"
"25703","4"
"25704","4"
"25705","4"
"25706","4"
"25707","4"
"25708","4"
"25709","4"
"25710","4"
"25711","1"
"25712","4"
"25713","4"
"25714","4"
"25715","2"
"25716","4"
"25717","4"
"25718","1"
"25719","2"
"25720","4"
"25721","1"
"25722","4"
"25723","1"
"25724","4"
"25725","4"
"25726","4"
"25727","3"
"25728","1"
"25729","4"
"25730","1"
"25731","4"
"25732","2"
"25733","4"
"25734","4"
"25735","4"
"25736","4"
"25737","1"
"25738","2"
"25739","3"
"25740","1"
"25741","1"
"25742","4"
"25743","4"
"25744","4"
"25745","4"
"25746","4"
"25747","2"
"25748","4"
"25749","4"
"25750","4"
"25751","4"
"25752","1"
"25753","1"
"25754","1"
"25755","4"
"25756","1"
"25757","1"
"25758","4"
"25759","1"
"25760","4"
"25761","3"
"25762","4"
"25763","1"
"25764","4"
"25765","1"
"25766","1"
"25767","4"
"25768","1"
"25769","2"
"25770","2"
"25771","1"
"25772","4"
"25773","4"
"25774","1"
"25775","1"
"25776","4"
"25777","1"
"25778","4"
"25779","1"
"25780","1"
"25781","1"
"25782","1"
"25783","4"
"25784","4"
"25785","4"
"25786","1"
"25787","4"
"25788","4"
"25789","4"
"25790","1"
"25791","1"
"25792","3"
"25793","1"
"25794","1"
"25795","4"
"25796","1"
"25797","4"
"25798","1"
"25799","1"
"25800","1"
"25801","1"
"25802","2"
"25803","4"
"25804","1"
"25805","4"
"25806","1"
"25807","4"
"25808","2"
"25809","1"
"25810","4"
"25811","1"
"25812","4"
"25813","3"
"25814","4"
"25815","4"
"25816","4"
"25817","4"
"25818","2"
"25819","4"
"25820","4"
"25821","4"
"25822","4"
"25823","4"
"25824","4"
"25825","4"
"25826","4"
"25827","4"
"25828","4"
"25829","4"
"25830","4"
"25831","4"
"25832","1"
"25833","4"
"25834","4"
"25835","1"
"25836","4"
"25837","2"
"25838","4"
"25839","4"
"25840","1"
"25841","4"
"25842","1"
"25843","4"
"25844","1"
"25845","4"
"25846","3"
"25847","4"
"25848","4"
"25849","4"
"25850","4"
"25851","4"
"25852","1"
"25853","2"
"25854","1"
"25855","1"
"25856","4"
"25857","4"
"25858","4"
"25859","4"
"25860","1"
"25861","4"
"25862","4"
"25863","2"
"25864","1"
"25865","1"
"25866","1"
"25867","4"
"25868","4"
"25869","1"
"25870","4"
"25871","4"
"25872","3"
"25873","3"
"25874","4"
"25875","1"
"25876","4"
"25877","4"
"25878","4"
"25879","4"
"25880","4"
"25881","4"
"25882","3"
"25883","3"
"25884","1"
"25885","3"
"25886","4"
"25887","4"
"25888","1"
"25889","2"
"25890","4"
"25891","4"
"25892","4"
"25893","4"
"25894","1"
"25895","4"
"25896","1"
"25897","3"
"25898","1"
"25899","1"
"25900","4"
"25901","4"
"25902","3"
"25903","3"
"25904","1"
"25905","4"
"25906","4"
"25907","1"
"25908","4"
"25909","4"
"25910","4"
"25911","1"
"25912","1"
"25913","2"
"25914","4"
"25915","4"
"25916","1"
"25917","3"
"25918","4"
"25919","2"
"25920","4"
"25921","1"
"25922","1"
"25923","1"
"25924","1"
"25925","3"
"25926","4"
"25927","1"
"25928","4"
"25929","4"
"25930","4"
"25931","3"
"25932","1"
"25933","4"
"25934","4"
"25935","1"
"25936","4"
"25937","4"
"25938","1"
"25939","1"
"25940","4"
"25941","1"
"25942","4"
"25943","1"
"25944","1"
"25945","2"
"25946","1"
"25947","4"
"25948","4"
"25949","4"
"25950","4"
"25951","4"
"25952","4"
"25953","4"
"25954","1"
"25955","4"
"25956","1"
"25957","4"
"25958","4"
"25959","4"
"25960","4"
"25961","4"
"25962","1"
"25963","1"
"25964","4"
"25965","3"
"25966","4"
"25967","4"
"25968","4"
"25969","1"
"25970","4"
"25971","3"
"25972","1"
"25973","4"
"25974","2"
"25975","4"
"25976","1"
"25977","1"
"25978","4"
"25979","1"
"25980","4"
"25981","2"
"25982","4"
"25983","4"
"25984","4"
"25985","4"
"25986","4"
"25987","1"
"25988","1"
"25989","3"
"25990","2"
"25991","3"
"25992","4"
"25993","1"
"25994","1"
"25995","1"
"25996","3"
"25997","4"
"25998","1"
"25999","4"
"26000","4"
"26001","4"
"26002","4"
"26003","4"
"26004","4"
"26005","1"
"26006","1"
"26007","4"
"26008","4"
"26009","4"
"26010","4"
"26011","4"
"26012","4"
"26013","4"
"26014","1"
"26015","1"
"26016","1"
"26017","4"
"26018","4"
"26019","4"
"26020","4"
"26021","4"
"26022","4"
"26023","3"
"26024","2"
"26025","2"
"26026","2"
"26027","4"
"26028","4"
"26029","2"
"26030","3"
"26031","4"
"26032","1"
"26033","4"
"26034","4"
"26035","4"
"26036","4"
"26037","1"
"26038","4"
"26039","1"
"26040","4"
"26041","4"
"26042","4"
"26043","1"
"26044","1"
"26045","4"
"26046","1"
"26047","1"
"26048","4"
"26049","1"
"26050","1"
"26051","1"
"26052","1"
"26053","4"
"26054","1"
"26055","1"
"26056","1"
"26057","1"
"26058","4"
"26059","1"
"26060","4"
"26061","4"
"26062","1"
"26063","1"
"26064","1"
"26065","4"
"26066","4"
"26067","1"
"26068","2"
"26069","4"
"26070","4"
"26071","4"
"26072","1"
"26073","1"
"26074","1"
"26075","4"
"26076","1"
"26077","4"
"26078","4"
"26079","2"
"26080","4"
"26081","1"
"26082","4"
"26083","1"
"26084","1"
"26085","1"
"26086","4"
"26087","1"
"26088","4"
"26089","1"
"26090","3"
"26091","4"
"26092","4"
"26093","4"
"26094","4"
"26095","1"
"26096","4"
"26097","1"
"26098","4"
"26099","1"
"26100","4"
"26101","4"
"26102","4"
"26103","4"
"26104","2"
"26105","2"
"26106","1"
"26107","1"
"26108","4"
"26109","4"
"26110","4"
"26111","3"
"26112","1"
"26113","4"
"26114","2"
"26115","1"
"26116","4"
"26117","4"
"26118","4"
"26119","4"
"26120","1"
"26121","4"
"26122","2"
"26123","1"
"26124","1"
"26125","1"
"26126","4"
"26127","2"
"26128","1"
"26129","4"
"26130","2"
"26131","1"
"26132","4"
"26133","4"
"26134","2"
"26135","4"
"26136","1"
"26137","4"
"26138","4"
"26139","3"
"26140","1"
"26141","2"
"26142","1"
"26143","4"
"26144","1"
"26145","4"
"26146","4"
"26147","1"
"26148","2"
"26149","4"
"26150","1"
"26151","1"
"26152","4"
"26153","1"
"26154","1"
"26155","4"
"26156","1"
"26157","4"
"26158","3"
"26159","1"
"26160","2"
"26161","4"
"26162","1"
"26163","4"
"26164","1"
"26165","4"
"26166","1"
"26167","2"
"26168","4"
"26169","1"
"26170","2"
"26171","3"
"26172","4"
"26173","2"
"26174","4"
"26175","4"
"26176","1"
"26177","2"
"26178","2"
"26179","4"
"26180","1"
"26181","4"
"26182","4"
"26183","2"
"26184","4"
"26185","1"
"26186","2"
"26187","1"
"26188","4"
"26189","4"
"26190","1"
"26191","4"
"26192","4"
"26193","4"
"26194","4"
"26195","4"
"26196","2"
"26197","1"
"26198","4"
"26199","1"
"26200","3"
"26201","1"
"26202","4"
"26203","3"
"26204","4"
"26205","1"
"26206","4"
"26207","1"
"26208","4"
"26209","4"
"26210","4"
"26211","4"
"26212","3"
"26213","3"
"26214","4"
"26215","4"
"26216","2"
"26217","4"
"26218","4"
"26219","4"
"26220","4"
"26221","4"
"26222","4"
"26223","4"
"26224","1"
"26225","4"
"26226","1"
"26227","1"
"26228","4"
"26229","1"
"26230","1"
"26231","1"
"26232","1"
"26233","1"
"26234","4"
"26235","1"
"26236","4"
"26237","1"
"26238","1"
"26239","4"
"26240","4"
"26241","4"
"26242","1"
"26243","1"
"26244","1"
"26245","4"
"26246","4"
"26247","1"
"26248","4"
"26249","3"
"26250","4"
"26251","1"
"26252","4"
"26253","1"
"26254","1"
"26255","4"
"26256","1"
"26257","4"
"26258","1"
"26259","4"
"26260","2"
"26261","4"
"26262","4"
"26263","1"
"26264","4"
"26265","4"
"26266","1"
"26267","4"
"26268","2"
"26269","1"
"26270","4"
"26271","4"
"26272","1"
"26273","4"
"26274","1"
"26275","1"
"26276","3"
"26277","4"
"26278","4"
"26279","4"
"26280","4"
"26281","1"
"26282","4"
"26283","4"
"26284","3"
"26285","1"
"26286","4"
"26287","2"
"26288","1"
"26289","4"
"26290","4"
"26291","1"
"26292","2"
"26293","4"
"26294","1"
"26295","4"
"26296","4"
"26297","3"
"26298","4"
"26299","2"
"26300","1"
"26301","1"
"26302","1"
"26303","4"
"26304","1"
"26305","4"
"26306","4"
"26307","4"
"26308","4"
"26309","1"
"26310","1"
"26311","1"
"26312","1"
"26313","1"
"26314","4"
"26315","1"
"26316","4"
"26317","4"
"26318","4"
"26319","3"
"26320","4"
"26321","4"
"26322","1"
"26323","3"
"26324","4"
"26325","1"
"26326","4"
"26327","4"
"26328","4"
"26329","4"
"26330","4"
"26331","4"
"26332","4"
"26333","4"
"26334","4"
"26335","4"
"26336","1"
"26337","1"
"26338","4"
"26339","2"
"26340","1"
"26341","4"
"26342","4"
"26343","4"
"26344","4"
"26345","4"
"26346","1"
"26347","4"
"26348","3"
"26349","4"
"26350","4"
"26351","4"
"26352","4"
"26353","1"
"26354","1"
"26355","4"
"26356","4"
"26357","4"
"26358","2"
"26359","1"
"26360","4"
"26361","4"
"26362","2"
"26363","1"
"26364","4"
"26365","1"
"26366","1"
"26367","1"
"26368","1"
"26369","4"
"26370","4"
"26371","1"
"26372","1"
"26373","4"
"26374","4"
"26375","4"
"26376","1"
"26377","4"
"26378","2"
"26379","4"
"26380","1"
"26381","4"
"26382","2"
"26383","2"
"26384","2"
"26385","2"
"26386","1"
"26387","1"
"26388","1"
"26389","4"
"26390","4"
"26391","1"
"26392","3"
"26393","4"
"26394","4"
"26395","4"
"26396","1"
"26397","4"
"26398","1"
"26399","4"
"26400","1"
"26401","4"
"26402","1"
"26403","1"
"26404","4"
"26405","4"
"26406","4"
"26407","1"
"26408","1"
"26409","1"
"26410","4"
"26411","4"
"26412","2"
"26413","2"
"26414","3"
"26415","4"
"26416","1"
"26417","1"
"26418","1"
"26419","4"
"26420","1"
"26421","4"
"26422","1"
"26423","1"
"26424","4"
"26425","4"
"26426","1"
"26427","1"
"26428","4"
"26429","4"
"26430","3"
"26431","3"
"26432","4"
"26433","2"
"26434","1"
"26435","2"
"26436","1"
"26437","1"
"26438","1"
"26439","1"
"26440","4"
"26441","4"
"26442","1"
"26443","4"
"26444","1"
"26445","4"
"26446","4"
"26447","1"
"26448","1"
"26449","1"
"26450","4"
"26451","4"
"26452","4"
"26453","1"
"26454","4"
"26455","1"
"26456","4"
"26457","2"
"26458","4"
"26459","4"
"26460","4"
"26461","4"
"26462","4"
"26463","1"
"26464","1"
"26465","3"
"26466","4"
"26467","4"
"26468","4"
"26469","1"
"26470","1"
"26471","1"
"26472","4"
"26473","4"
"26474","4"
"26475","1"
"26476","4"
"26477","1"
"26478","3"
"26479","3"
"26480","4"
"26481","4"
"26482","1"
"26483","4"
"26484","4"
"26485","1"
"26486","1"
"26487","1"
"26488","1"
"26489","3"
"26490","1"
"26491","4"
"26492","4"
"26493","4"
"26494","1"
"26495","1"
"26496","1"
"26497","4"
"26498","4"
"26499","1"
"26500","1"
"26501","4"
"26502","1"
"26503","1"
"26504","4"
"26505","4"
"26506","2"
"26507","2"
"26508","2"
"26509","4"
"26510","4"
"26511","1"
"26512","1"
"26513","4"
"26514","1"
"26515","3"
"26516","4"
"26517","1"
"26518","4"
"26519","4"
"26520","4"
"26521","4"
"26522","1"
"26523","1"
"26524","4"
"26525","1"
"26526","4"
"26527","1"
"26528","1"
"26529","4"
"26530","4"
"26531","2"
"26532","4"
"26533","4"
"26534","4"
"26535","4"
"26536","4"
"26537","1"
"26538","3"
"26539","2"
"26540","1"
"26541","1"
"26542","1"
"26543","4"
"26544","1"
"26545","1"
"26546","2"
"26547","1"
"26548","1"
"26549","1"
"26550","1"
"26551","1"
"26552","2"
"26553","1"
"26554","4"
"26555","4"
"26556","4"
"26557","3"
"26558","4"
"26559","4"
"26560","1"
"26561","1"
"26562","4"
"26563","4"
"26564","1"
"26565","4"
"26566","1"
"26567","4"
"26568","4"
"26569","2"
"26570","4"
"26571","2"
"26572","2"
"26573","4"
"26574","4"
"26575","4"
"26576","1"
"26577","4"
"26578","1"
"26579","1"
"26580","3"
"26581","1"
"26582","4"
"26583","1"
"26584","1"
"26585","1"
"26586","4"
"26587","4"
"26588","1"
"26589","1"
"26590","4"
"26591","4"
"26592","2"
"26593","1"
"26594","1"
"26595","1"
"26596","4"
"26597","2"
"26598","2"
"26599","1"
"26600","1"
"26601","1"
"26602","4"
"26603","4"
"26604","3"
"26605","4"
"26606","3"
"26607","1"
"26608","4"
"26609","4"
"26610","1"
"26611","4"
"26612","4"
"26613","1"
"26614","1"
"26615","1"
"26616","2"
"26617","2"
"26618","4"
"26619","4"
"26620","1"
"26621","4"
"26622","4"
"26623","1"
"26624","2"
"26625","1"
"26626","4"
"26627","2"
"26628","4"
"26629","1"
"26630","4"
"26631","1"
"26632","1"
"26633","4"
"26634","1"
"26635","1"
"26636","4"
"26637","1"
"26638","2"
"26639","4"
"26640","2"
"26641","1"
"26642","1"
"26643","1"
"26644","1"
"26645","1"
"26646","4"
"26647","4"
"26648","2"
"26649","4"
"26650","1"
"26651","4"
"26652","4"
"26653","1"
"26654","4"
"26655","1"
"26656","1"
"26657","1"
"26658","2"
"26659","4"
"26660","4"
"26661","1"
"26662","4"
"26663","4"
"26664","4"
"26665","4"
"26666","4"
"26667","4"
"26668","1"
"26669","4"
"26670","1"
"26671","4"
"26672","1"
"26673","1"
"26674","4"
"26675","4"
"26676","4"
"26677","2"
"26678","4"
"26679","1"
"26680","1"
"26681","1"
"26682","1"
"26683","4"
"26684","4"
"26685","4"
"26686","4"
"26687","4"
"26688","4"
"26689","4"
"26690","1"
"26691","1"
"26692","2"
"26693","1"
"26694","1"
"26695","4"
"26696","2"
"26697","1"
"26698","4"
"26699","4"
"26700","4"
"26701","1"
"26702","1"
"26703","1"
"26704","1"
"26705","4"
"26706","4"
"26707","1"
"26708","4"
"26709","4"
"26710","4"
"26711","1"
"26712","1"
"26713","4"
"26714","4"
"26715","1"
"26716","4"
"26717","4"
"26718","1"
"26719","4"
"26720","2"
"26721","4"
"26722","4"
"26723","4"
"26724","1"
"26725","4"
"26726","1"
"26727","3"
"26728","4"
"26729","4"
"26730","1"
"26731","4"
"26732","1"
"26733","4"
"26734","4"
"26735","4"
"26736","4"
"26737","1"
"26738","2"
"26739","4"
"26740","4"
"26741","1"
"26742","4"
"26743","2"
"26744","4"
"26745","4"
"26746","1"
"26747","4"
"26748","1"
"26749","4"
"26750","4"
"26751","2"
"26752","3"
"26753","1"
"26754","4"
"26755","4"
"26756","1"
"26757","4"
"26758","4"
"26759","4"
"26760","4"
"26761","1"
"26762","4"
"26763","1"
"26764","1"
"26765","4"
"26766","4"
"26767","4"
"26768","4"
"26769","4"
"26770","4"
"26771","1"
"26772","4"
"26773","4"
"26774","4"
"26775","4"
"26776","4"
"26777","1"
"26778","4"
"26779","4"
"26780","4"
"26781","4"
"26782","4"
"26783","1"
"26784","4"
"26785","1"
"26786","4"
"26787","4"
"26788","1"
"26789","4"
"26790","4"
"26791","4"
"26792","4"
"26793","1"
"26794","4"
"26795","4"
"26796","4"
"26797","4"
"26798","4"
"26799","4"
"26800","4"
"26801","4"
"26802","4"
"26803","1"
"26804","4"
"26805","4"
"26806","4"
"26807","3"
"26808","4"
"26809","4"
"26810","2"
"26811","4"
"26812","4"
"26813","2"
"26814","4"
"26815","4"
"26816","4"
"26817","1"
"26818","1"
"26819","1"
"26820","2"
"26821","1"
"26822","4"
"26823","1"
"26824","2"
"26825","4"
"26826","1"
"26827","4"
"26828","4"
"26829","1"
"26830","4"
"26831","4"
"26832","1"
"26833","4"
"26834","1"
"26835","4"
"26836","4"
"26837","4"
"26838","4"
"26839","1"
"26840","2"
"26841","4"
"26842","1"
"26843","1"
"26844","4"
"26845","4"
"26846","1"
"26847","4"
"26848","1"
"26849","4"
"26850","1"
"26851","1"
"26852","4"
"26853","4"
"26854","4"
"26855","1"
"26856","1"
"26857","4"
"26858","1"
"26859","4"
"26860","4"
"26861","1"
"26862","1"
"26863","4"
"26864","1"
"26865","4"
"26866","4"
"26867","4"
"26868","1"
"26869","4"
"26870","4"
"26871","4"
"26872","4"
"26873","4"
"26874","4"
"26875","3"
"26876","1"
"26877","1"
"26878","1"
"26879","1"
"26880","1"
"26881","2"
"26882","4"
"26883","3"
"26884","1"
"26885","4"
"26886","2"
"26887","1"
"26888","1"
"26889","4"
"26890","1"
"26891","3"
"26892","4"
"26893","4"
"26894","4"
"26895","1"
"26896","4"
"26897","4"
"26898","4"
"26899","4"
"26900","4"
"26901","1"
"26902","4"
"26903","4"
"26904","4"
"26905","4"
"26906","1"
"26907","4"
"26908","4"
"26909","4"
"26910","4"
"26911","4"
"26912","3"
"26913","1"
"26914","4"
"26915","1"
"26916","3"
"26917","4"
"26918","4"
"26919","4"
"26920","3"
"26921","4"
"26922","4"
"26923","1"
"26924","4"
"26925","1"
"26926","1"
"26927","1"
"26928","1"
"26929","4"
"26930","1"
"26931","1"
"26932","4"
"26933","1"
"26934","4"
"26935","1"
"26936","4"
"26937","1"
"26938","1"
"26939","1"
"26940","1"
"26941","1"
"26942","1"
"26943","4"
"26944","3"
"26945","1"
"26946","1"
"26947","2"
"26948","4"
"26949","4"
"26950","1"
"26951","1"
"26952","4"
"26953","1"
"26954","4"
"26955","1"
"26956","3"
"26957","1"
"26958","4"
"26959","4"
"26960","1"
"26961","1"
"26962","4"
"26963","1"
"26964","4"
"26965","1"
"26966","4"
"26967","4"
"26968","4"
"26969","4"
"26970","1"
"26971","4"
"26972","3"
"26973","2"
"26974","3"
"26975","4"
"26976","1"
"26977","4"
"26978","4"
"26979","4"
"26980","1"
"26981","2"
"26982","4"
"26983","4"
"26984","1"
"26985","1"
"26986","4"
"26987","1"
"26988","1"
"26989","3"
"26990","4"
"26991","4"
"26992","4"
"26993","1"
"26994","1"
"26995","4"
"26996","4"
"26997","4"
"26998","1"
"26999","3"
"27000","3"
"27001","4"
"27002","4"
"27003","4"
"27004","4"
"27005","4"
"27006","1"
"27007","1"
"27008","3"
"27009","4"
"27010","4"
"27011","3"
"27012","4"
"27013","1"
"27014","1"
"27015","3"
"27016","4"
"27017","4"
"27018","2"
"27019","1"
"27020","1"
"27021","2"
"27022","1"
"27023","4"
"27024","1"
"27025","4"
"27026","1"
"27027","4"
"27028","3"
"27029","1"
"27030","3"
"27031","3"
"27032","4"
"27033","4"
"27034","4"
"27035","1"
"27036","1"
"27037","4"
"27038","4"
"27039","1"
"27040","4"
"27041","4"
"27042","1"
"27043","1"
"27044","3"
"27045","4"
"27046","1"
"27047","1"
"27048","1"
"27049","1"
"27050","1"
"27051","1"
"27052","4"
"27053","4"
"27054","4"
"27055","1"
"27056","4"
"27057","4"
"27058","4"
"27059","2"
"27060","1"
"27061","1"
"27062","4"
"27063","4"
"27064","2"
"27065","2"
"27066","4"
"27067","4"
"27068","4"
"27069","1"
"27070","1"
"27071","4"
"27072","4"
"27073","4"
"27074","4"
"27075","1"
"27076","1"
"27077","4"
"27078","1"
"27079","1"
"27080","1"
"27081","1"
"27082","1"
"27083","4"
"27084","1"
"27085","1"
"27086","4"
"27087","3"
"27088","4"
"27089","4"
"27090","1"
"27091","4"
"27092","1"
"27093","4"
"27094","4"
"27095","4"
"27096","4"
"27097","4"
"27098","1"
"27099","1"
"27100","3"
"27101","4"
"27102","1"
"27103","1"
"27104","4"
"27105","1"
"27106","1"
"27107","4"
"27108","3"
"27109","4"
"27110","4"
"27111","1"
"27112","4"
"27113","4"
"27114","4"
"27115","1"
"27116","4"
"27117","4"
"27118","4"
"27119","4"
"27120","4"
"27121","1"
"27122","4"
"27123","1"
"27124","4"
"27125","1"
"27126","4"
"27127","1"
"27128","1"
"27129","1"
"27130","1"
"27131","1"
"27132","2"
"27133","1"
"27134","4"
"27135","4"
"27136","4"
"27137","4"
"27138","4"
"27139","4"
"27140","1"
"27141","1"
"27142","1"
"27143","3"
"27144","4"
"27145","1"
"27146","4"
"27147","1"
"27148","1"
"27149","4"
"27150","4"
"27151","4"
"27152","4"
"27153","4"
"27154","4"
"27155","1"
"27156","4"
"27157","4"
"27158","1"
"27159","1"
"27160","4"
"27161","4"
"27162","4"
"27163","3"
"27164","1"
"27165","4"
"27166","2"
"27167","4"
"27168","4"
"27169","1"
"27170","1"
"27171","2"
"27172","4"
"27173","4"
"27174","1"
"27175","4"
"27176","1"
"27177","1"
"27178","4"
"27179","4"
"27180","2"
"27181","4"
"27182","4"
"27183","4"
"27184","4"
"27185","4"
"27186","1"
"27187","4"
"27188","1"
"27189","4"
"27190","4"
"27191","4"
"27192","4"
"27193","1"
"27194","1"
"27195","4"
"27196","1"
"27197","1"
"27198","4"
"27199","4"
"27200","4"
"27201","3"
"27202","3"
"27203","4"
"27204","1"
"27205","3"
"27206","4"
"27207","1"
"27208","4"
"27209","1"
"27210","1"
"27211","1"
"27212","4"
"27213","4"
"27214","1"
"27215","4"
"27216","2"
"27217","4"
"27218","1"
"27219","4"
"27220","3"
"27221","1"
"27222","1"
"27223","3"
"27224","1"
"27225","4"
"27226","2"
"27227","1"
"27228","4"
"27229","1"
"27230","3"
"27231","4"
"27232","1"
"27233","4"
"27234","1"
"27235","4"
"27236","1"
"27237","3"
"27238","4"
"27239","4"
"27240","4"
"27241","1"
"27242","4"
"27243","4"
"27244","4"
"27245","1"
"27246","1"
"27247","4"
"27248","1"
"27249","1"
"27250","1"
"27251","4"
"27252","4"
"27253","4"
"27254","4"
"27255","3"
"27256","4"
"27257","4"
"27258","1"
"27259","1"
"27260","4"
"27261","3"
"27262","1"
"27263","1"
"27264","4"
"27265","4"
"27266","4"
"27267","4"
"27268","1"
"27269","4"
"27270","1"
"27271","4"
"27272","1"
"27273","4"
"27274","1"
"27275","4"
"27276","4"
"27277","4"
"27278","1"
"27279","4"
"27280","1"
"27281","4"
"27282","2"
"27283","4"
"27284","1"
"27285","3"
"27286","1"
"27287","1"
"27288","4"
"27289","4"
"27290","4"
"27291","4"
"27292","4"
"27293","1"
"27294","1"
"27295","1"
"27296","2"
"27297","4"
"27298","1"
"27299","4"
"27300","4"
"27301","1"
"27302","4"
"27303","1"
"27304","4"
"27305","1"
"27306","1"
"27307","4"
"27308","4"
"27309","4"
"27310","2"
"27311","1"
"27312","4"
"27313","1"
"27314","3"
"27315","2"
"27316","4"
"27317","4"
"27318","1"
"27319","4"
"27320","4"
"27321","4"
"27322","4"
"27323","4"
"27324","1"
"27325","3"
"27326","4"
"27327","3"
"27328","1"
"27329","4"
"27330","4"
"27331","2"
"27332","1"
"27333","1"
"27334","1"
"27335","4"
"27336","4"
"27337","1"
"27338","4"
"27339","4"
"27340","1"
"27341","4"
"27342","1"
"27343","4"
"27344","1"
"27345","4"
"27346","2"
"27347","1"
"27348","1"
"27349","4"
"27350","4"
"27351","1"
"27352","1"
"27353","4"
"27354","1"
"27355","2"
"27356","1"
"27357","4"
"27358","1"
"27359","1"
"27360","4"
"27361","4"
"27362","4"
"27363","3"
"27364","4"
"27365","4"
"27366","1"
"27367","4"
"27368","1"
"27369","1"
"27370","3"
"27371","2"
"27372","1"
"27373","1"
"27374","1"
"27375","4"
"27376","1"
"27377","4"
"27378","4"
"27379","1"
"27380","3"
"27381","4"
"27382","4"
"27383","1"
"27384","2"
"27385","1"
"27386","1"
"27387","1"
"27388","4"
"27389","1"
"27390","1"
"27391","1"
"27392","4"
"27393","1"
"27394","4"
"27395","4"
"27396","4"
"27397","4"
"27398","4"
"27399","4"
"27400","1"
"27401","4"
"27402","1"
"27403","4"
"27404","4"
"27405","3"
"27406","4"
"27407","3"
"27408","4"
"27409","1"
"27410","3"
"27411","1"
"27412","1"
"27413","1"
"27414","4"
"27415","1"
"27416","1"
"27417","1"
"27418","1"
"27419","1"
"27420","4"
"27421","4"
"27422","4"
"27423","2"
"27424","4"
"27425","1"
"27426","4"
"27427","4"
"27428","4"
"27429","4"
"27430","1"
"27431","4"
"27432","3"
"27433","4"
"27434","4"
"27435","4"
"27436","4"
"27437","4"
"27438","4"
"27439","4"
"27440","4"
"27441","4"
"27442","4"
"27443","4"
"27444","4"
"27445","4"
"27446","1"
"27447","1"
"27448","2"
"27449","4"
"27450","1"
"27451","4"
"27452","4"
"27453","4"
"27454","1"
"27455","1"
"27456","4"
"27457","4"
"27458","1"
"27459","4"
"27460","4"
"27461","4"
"27462","3"
"27463","4"
"27464","1"
"27465","1"
"27466","4"
"27467","4"
"27468","2"
"27469","4"
"27470","2"
"27471","4"
"27472","4"
"27473","1"
"27474","1"
"27475","4"
"27476","1"
"27477","1"
"27478","4"
"27479","4"
"27480","4"
"27481","1"
"27482","4"
"27483","4"
"27484","4"
"27485","4"
"27486","1"
"27487","1"
"27488","1"
"27489","4"
"27490","1"
"27491","1"
"27492","1"
"27493","1"
"27494","4"
"27495","4"
"27496","4"
"27497","4"
"27498","4"
"27499","1"
"27500","4"
"27501","1"
"27502","4"
"27503","1"
"27504","4"
"27505","1"
"27506","4"
"27507","4"
"27508","3"
"27509","1"
"27510","4"
"27511","2"
"27512","4"
"27513","1"
"27514","4"
"27515","1"
"27516","1"
"27517","1"
"27518","4"
"27519","4"
"27520","4"
"27521","2"
"27522","4"
"27523","1"
"27524","4"
"27525","2"
"27526","1"
"27527","4"
"27528","4"
"27529","2"
"27530","1"
"27531","1"
"27532","4"
"27533","3"
"27534","4"
"27535","1"
"27536","4"
"27537","2"
"27538","4"
"27539","4"
"27540","2"
"27541","4"
"27542","4"
"27543","1"
"27544","1"
"27545","3"
"27546","2"
"27547","4"
"27548","4"
"27549","4"
"27550","4"
"27551","1"
"27552","1"
"27553","1"
"27554","2"
"27555","4"
"27556","3"
"27557","4"
"27558","1"
"27559","1"
"27560","4"
"27561","1"
"27562","1"
"27563","2"
"27564","3"
"27565","1"
"27566","4"
"27567","1"
"27568","4"
"27569","4"
"27570","1"
"27571","1"
"27572","1"
"27573","4"
"27574","4"
"27575","3"
"27576","4"
"27577","4"
"27578","4"
"27579","1"
"27580","1"
"27581","4"
"27582","4"
"27583","1"
"27584","4"
"27585","1"
"27586","4"
"27587","1"
"27588","1"
"27589","4"
"27590","1"
"27591","2"
"27592","4"
"27593","1"
"27594","4"
"27595","1"
"27596","4"
"27597","4"
"27598","2"
"27599","4"
"27600","4"
"27601","4"
"27602","1"
"27603","4"
"27604","4"
"27605","4"
"27606","1"
"27607","1"
"27608","4"
"27609","4"
"27610","4"
"27611","3"
"27612","4"
"27613","1"
"27614","4"
"27615","2"
"27616","4"
"27617","4"
"27618","1"
"27619","1"
"27620","1"
"27621","1"
"27622","4"
"27623","4"
"27624","4"
"27625","1"
"27626","1"
