"salary","age","elevel","car","zipcode","credit","brand",,,
126441.3766,71,2,7,8,113446.0993,"1",,,
150000,52,0,5,6,146295.3898,"1",,,
30053.3116,20,4,14,5,11641.76899,"1",,,
40349.31081,60,4,8,3,273497.7081,"1",,,
136686.6396,21,3,15,8,198368.3004,"1",,,
119530.6957,40,4,5,5,315373.935,"0",,,
117544.602,73,2,14,4,440434.6298,"1",,,
120388.092,73,1,11,5,355737.1948,"1",,,
44683.17091,74,3,20,7,307704.517,"0",,,
91134.40251,52,4,16,0,418937.7002,"0",,,
125341.046,46,0,10,0,255660.59,"1",,,
128373.6902,32,1,13,6,94597.60203,"1",,,
101338.703,73,2,7,0,189333.0088,"1",,,
67883.97503,36,0,7,6,387925.6604,"0",,,
49166.55867,72,4,4,4,255269.9528,"0",,,
40455.34212,69,4,6,4,176991.521,"0",,,
84694.7,30,1,8,4,250221.696,"0",,,
148625.6882,72,4,1,1,285932.7099,"1",,,
132077.5229,37,1,18,1,299401.439,"1",,,
125728.7297,70,0,1,5,147886.5471,"1",,,
35194.45986,57,3,17,3,423390.3382,"1",,,
99807.39957,53,4,20,8,20396.41602,"0",,,
67689.86579,39,2,7,1,421981.21,"1",,,
77548.30614,69,2,6,7,278091.4578,"1",,,
81267.00494,28,1,13,3,402966.1359,"0",,,
111914.2961,51,4,9,5,18718.69985,"0",,,
108812.5616,78,2,15,4,379472.8383,"1",,,
92395.88867,67,2,11,1,272035.2358,"1",,,
129217.7592,36,3,1,8,118017.6604,"1",,,
82970.79842,49,2,9,8,77398.21155,"0",,,
120219.7787,22,0,7,7,438353.3624,"1",,,
150000,55,0,1,5,52967.9648,"1",,,
75874.87706,34,2,1,6,175609.8409,"0",,,
47084.64841,38,4,13,7,114031.8956,"1",,,
71616.21283,57,0,13,1,235347.1367,"1",,,
114235.5889,20,0,6,4,389422.3778,"1",,,
37489.25801,71,0,10,0,494354.675,"0",,,
47288.78976,45,3,19,8,218635.408,"1",,,
122128.0174,75,3,15,7,453851.3739,"1",,,
26103.65509,71,0,10,4,246953.9916,"0",,,
23007.63541,64,0,17,3,279673.0349,"1",,,
20808.87199,22,0,14,8,114108.3233,"1",,,
115159.3892,68,4,19,7,500000,"1",,,
107574.9823,46,1,13,3,60456.07615,"0",,,
33869.81399,46,1,4,3,38801.94649,"1",,,
44409.84309,42,3,9,4,457788.3097,"1",,,
140468.9759,33,4,18,6,173789.16,"1",,,
101066.7536,38,0,17,3,41103.37933,"0",,,
63010.98878,76,1,17,7,157096.4714,"0",,,
23229.01672,70,1,13,1,97817.04769,"1",,,
131094.945,20,0,19,7,28296.11318,"1",,,
35776.12709,29,0,19,6,63147.07867,"1",,,
28875.47683,57,1,19,6,269437.4542,"1",,,
49980.67258,42,4,10,1,464018.9985,"1",,,
50380.37914,41,0,9,3,479676.6857,"1",,,
59515.58634,58,1,15,2,163228.4283,"1",,,
126678.7474,56,0,3,1,115310.955,"1",,,
76960.95184,64,3,11,8,473206.2764,"1",,,
138539.188,72,3,1,8,63498.21135,"1",,,
114528.7864,46,2,9,0,43487.03414,"0",,,
107866.5233,80,4,6,8,38312.17185,"1",,,
113897.687,64,3,11,4,376752.6653,"1",,,
112547.1223,22,4,15,4,477439.5264,"1",,,
143239.8592,37,1,10,5,240477.3689,"1",,,
26830.25699,70,4,4,8,73267.63058,"0",,,
97959.04982,63,1,4,3,0,"1",,,
68923.3912,20,3,18,7,392922.1205,"0",,,
99033.11618,24,1,19,5,370662.1075,"1",,,
99412.51833,74,3,17,2,317447.7241,"1",,,
75361.36523,60,1,2,2,207392.8593,"0",,,
96843.49389,54,4,9,7,4017.750115,"0",,,
84203.22127,21,1,3,7,52135.54403,"0",,,
79037.70349,42,0,9,0,0,"0",,,
71862.52528,40,0,10,3,407320.0751,"0",,,
33262.98922,27,2,8,6,139062.8613,"1",,,
88044.48843,31,4,15,3,322255.6502,"0",,,
35817.59524,54,2,2,1,386728.2655,"1",,,
55694.32715,33,3,5,2,246347.9796,"0",,,
36082.04199,73,3,6,3,28983.25994,"0",,,
118632.6796,48,2,4,0,112692.6493,"0",,,
49022.60555,30,1,11,8,66129.49119,"1",,,
108689.3965,40,0,4,4,225474.4512,"0",,,
137082.6524,37,1,10,8,256322.8543,"1",,,
147671.0745,48,1,13,1,62841.33474,"1",,,
41366.5876,28,1,8,0,410485.7032,"1",,,
103165.3784,80,0,13,5,441647.329,"1",,,
31102.94166,70,2,19,7,369525.8456,"0",,,
81517.94219,31,1,1,1,242085.0526,"0",,,
140061.7309,20,3,16,4,79228.72044,"1",,,
126246.2335,77,1,19,5,150048.4648,"1",,,
45686.33483,66,3,4,1,202040.4688,"0",,,
84335.0978,72,1,9,1,191251.8834,"1",,,
77981.00522,33,4,11,3,63697.94998,"0",,,
102448.3458,46,4,1,5,409674.135,"0",,,
40040.18339,35,0,3,3,99803.51257,"1",,,
57325.63394,30,0,4,3,201732.5706,"0",,,
134813.5471,58,4,16,5,270960.8905,"1",,,
33775.24678,36,2,2,6,485878.0886,"1",,,
58303.6497,30,3,17,1,137074.9114,"0",,,
36261.92818,33,2,5,3,172924.5945,"1",,,
129637.0031,22,4,1,7,66660.01747,"1",,,
54416.35024,64,3,2,4,31411.40277,"0",,,
62769.59782,75,1,7,2,428442.9666,"0",,,
135406.9168,67,1,3,3,175749.8695,"1",,,
21543.05112,34,0,15,0,77041.88403,"1",,,
73443.47292,58,2,1,8,465588.337,"1",,,
140998.7,72,1,15,4,454947.659,"1",,,
78277.17,65,2,20,0,49146.50719,"1",,,
95975.46445,60,2,9,1,471029.3363,"1",,,
43832.67268,64,2,8,5,242040.2964,"0",,,
104306.888,54,3,8,4,360603.2471,"0",,,
23100.93076,70,3,20,7,30309.13748,"1",,,
125924.6285,73,0,5,7,330645.6817,"1",,,
80092.13978,41,0,16,3,0,"0",,,
34575.81157,49,0,19,5,122201.5746,"1",,,
97392.37045,25,0,5,3,145979.2893,"0",,,
134300.3857,71,1,8,0,354391.2522,"1",,,
63701.84592,51,1,7,3,43344.30554,"1",,,
115171.7258,74,0,17,1,369586.8295,"1",,,
93458.18989,25,0,16,8,146163.0274,"0",,,
89582.05456,42,2,2,2,5295.954085,"0",,,
61689.89863,39,4,1,8,494727.8475,"0",,,
91825.67737,36,2,6,6,187143.7442,"0",,,
36201.28865,68,1,17,0,310679.3275,"0",,,
111724.8347,34,4,4,4,45407.90802,"1",,,
43827.15235,36,3,9,0,97299.99378,"1",,,
137254.3104,56,1,17,8,482580.5517,"1",,,
27415.68358,77,2,20,6,470343.2924,"0",,,
30625.31627,21,3,10,7,13612.21514,"1",,,
28814.63501,73,2,13,3,173463.651,"0",,,
72894.83285,59,3,14,7,139441.0012,"0",,,
24232.90667,48,0,2,7,389257.7595,"1",,,
106769.3934,37,4,6,2,335986.1102,"1",,,
94875.11949,39,3,11,6,157076.6931,"0",,,
103930.8245,24,1,18,1,269319.1661,"1",,,
85759.65197,32,2,11,2,206462.0895,"0",,,
129751.0511,43,4,10,5,174247.8109,"1",,,
126682.9251,64,1,8,0,466005.2554,"1",,,
54166.24521,20,0,1,6,489818.5295,"0",,,
45043.09037,70,2,20,1,392049.0514,"0",,,
113431.5529,31,3,16,7,382622.405,"1",,,
141485.5513,71,0,17,1,20441.92673,"1",,,
46737.23472,42,1,3,3,295620.119,"1",,,
34576.67852,72,2,10,0,169159.3836,"0",,,
90843.41814,61,0,7,2,321947.7702,"1",,,
36438.2847,59,0,15,5,298455.2243,"1",,,
119912.6893,39,3,8,4,54840.73957,"1",,,
114450.9485,29,1,14,5,239529.4164,"1",,,
33039.49992,34,2,19,2,446845.4526,"1",,,
48597.81342,70,4,14,7,167109.4943,"0",,,
107203.7773,26,2,7,2,306604.7472,"1",,,
71092.55242,68,0,19,7,387398.4507,"0",,,
47981.40228,78,1,11,1,197835.583,"0",,,
104368.8751,72,3,20,2,202705.7902,"1",,,
55462.67244,41,3,16,0,42027.63153,"1",,,
42621.16629,32,2,6,3,194001.3894,"1",,,
30851.48315,78,3,18,2,117969.5271,"0",,,
97056.25939,67,3,8,2,454957.6138,"1",,,
65474.07409,32,0,15,7,123080.1427,"0",,,
121170.4692,38,1,5,8,473466.5794,"1",,,
30007.80417,63,0,13,5,439340.5697,"0",,,
120560.6861,73,4,15,7,141278.2404,"1",,,
36624.3764,35,1,16,3,367966.4572,"1",,,
115625.6656,26,2,6,0,454494.9742,"1",,,
56598.02272,71,4,11,5,34620.31684,"0",,,
129118.5519,69,0,15,1,126361.9653,"1",,,
95134.64941,43,3,11,4,420593.7616,"0",,,
35950.69002,30,2,5,8,80720.853,"1",,,
103431.5539,49,4,2,4,217612.6594,"0",,,
90127.51395,26,2,3,8,139630.4556,"0",,,
33374.98209,61,0,1,4,165981.9315,"0",,,
126344.4557,49,2,15,5,39675.04254,"1",,,
113721.9289,66,2,7,0,50726.10231,"1",,,
81557.97677,40,0,3,2,62197.7659,"0",,,
95854.2807,62,0,6,8,97303.03328,"1",,,
95735.32276,29,3,12,7,85816.76412,"0",,,
37638.34577,58,3,8,7,45170.58545,"0",,,
49176.69202,66,0,16,2,440809.3877,"0",,,
80716.54955,79,2,15,0,266685.0428,"1",,,
105646.1997,59,1,4,8,163283.0061,"0",,,
87121.41559,25,0,13,0,419645.7815,"0",,,
26842.13948,70,2,10,7,337168.3457,"0",,,
93216.51782,75,4,14,5,439422.8855,"1",,,
146370.2049,71,1,20,5,309204.736,"1",,,
29724.09253,49,2,9,4,40858.34964,"1",,,
143709.4215,51,0,17,3,297948.4964,"1",,,
20000,27,0,7,1,398008.776,"1",,,
48362.79485,40,3,11,3,0,"1",,,
45789.14735,31,0,13,2,473339.6622,"1",,,
126471.9181,77,3,11,3,437345.1063,"1",,,
106921.3431,36,3,17,7,94318.03402,"1",,,
118526.9551,33,3,15,7,460317.7887,"1",,,
113390.8027,59,4,11,6,112239.0269,"0",,,
85914.2271,77,2,2,8,131436.0378,"1",,,
114495.4691,36,3,10,0,36282.40997,"1",,,
71347.71227,31,0,2,1,144669.567,"0",,,
43566.97431,51,2,16,3,477050.4319,"1",,,
110476.3152,32,2,16,7,467600.6561,"1",,,
112308.6969,42,3,15,1,288488.492,"0",,,
25728.23081,64,4,8,0,441966.5686,"1",,,
21571.09379,65,1,19,0,368401.3864,"0",,,
77838.59047,65,0,12,8,378681.8105,"1",,,
95106.44566,67,0,2,4,438544.0041,"1",,,
74547.75913,35,2,18,2,173022.6886,"0",,,
76351.13728,57,1,19,1,113077.2353,"0",,,
77917.28955,28,2,5,2,143396.9944,"0",,,
29090.32999,52,0,18,4,264669.4435,"1",,,
121756.9615,33,3,2,3,115680.6021,"1",,,
71342.3838,54,0,11,8,231996.7468,"1",,,
150000,74,0,8,1,155584.6972,"1",,,
30152.40464,74,2,3,0,198376.4253,"0",,,
30740.18376,24,0,19,4,176536.3786,"1",,,
84024.68079,54,4,19,8,337108.7777,"0",,,
132440.6696,46,2,8,8,183894.2865,"1",,,
111458.4802,32,2,20,7,381758.7145,"1",,,
55973.67662,76,1,7,5,26093.83703,"0",,,
134471.1102,60,3,13,8,272009.1632,"1",,,
115596.6123,30,0,14,0,5086.540816,"1",,,
55044.1066,45,0,5,8,258517.8619,"1",,,
42890.38723,47,2,20,0,408620.0299,"1",,,
78509.73629,53,1,19,6,115100.9283,"0",,,
115630.3728,60,1,15,4,142854.1426,"1",,,
83418.11988,58,3,17,6,92155.40682,"0",,,
82787.61695,69,4,5,5,199044.494,"1",,,
101543.9956,60,3,10,0,66464.18848,"0",,,
86007.0738,67,4,20,8,30018.64198,"1",,,
86623.68309,38,3,18,5,464585.4136,"0",,,
29123.77478,22,2,6,1,454092.8197,"1",,,
78968.47598,43,2,15,6,243507.6865,"0",,,
114749.1719,23,0,17,7,42025.6607,"1",,,
50194.50781,75,1,8,1,80387.3802,"0",,,
45144.75342,24,2,11,4,258505.0752,"1",,,
23562.60317,27,2,3,7,400129.2414,"1",,,
102476.1841,49,1,14,3,152705.578,"0",,,
42509.61502,20,4,20,5,278502.3324,"1",,,
86346.42344,50,3,3,1,371826.1484,"0",,,
20000,26,1,19,2,811.233153,"1",,,
104962.3213,76,3,1,7,205456.4825,"1",,,
20000,64,4,18,8,461223.86,"1",,,
99945.79676,66,2,8,6,132557.4532,"1",,,
101779.3902,28,4,17,5,474756.7836,"1",,,
125453.7298,66,4,13,2,183805.5791,"1",,,
109912.9582,73,1,16,7,41543.76983,"1",,,
35748.7491,28,3,16,5,142679.8697,"1",,,
109447.4568,70,3,12,6,241159.839,"1",,,
96550.46861,46,4,15,5,35802.91712,"0",,,
101562.1061,59,1,16,3,123791.1412,"1",,,
95650.58462,44,2,16,5,224758.7662,"0",,,
91850.1359,67,4,19,2,447141.9696,"1",,,
21882.17407,80,2,20,2,10638.81168,"1",,,
20000,80,3,15,1,365821.8727,"1",,,
39234.03949,63,2,6,5,371020.544,"0",,,
51888.51738,80,2,20,0,335059.667,"0",,,
100770.7787,45,4,12,8,252548.4016,"0",,,
71340.62234,76,4,7,7,272351.6326,"0",,,
118029.4243,41,0,15,3,450650.2171,"1",,,
74179.213,41,4,12,3,64499.49633,"0",,,
44746.90311,29,4,12,7,373748.1998,"1",,,
52787.26607,26,4,4,1,78854.84383,"0",,,
27174.56775,72,2,11,1,235517.7057,"0",,,
113526.3416,40,0,10,6,338284.4939,"0",,,
60394.50385,69,1,13,8,445734.483,"0",,,
127521.587,78,0,19,1,332586.2203,"1",,,
20000,80,1,5,5,395555.7368,"1",,,
60329.49862,77,0,17,2,194778.5977,"0",,,
58652.8533,26,4,4,7,315279.2106,"0",,,
20421.06203,27,0,2,8,203564.9978,"1",,,
96205.4869,20,4,12,1,263129.5533,"0",,,
63443.73862,22,1,12,5,90608.36342,"0",,,
100944.1431,53,2,13,3,100645.7799,"0",,,
134994.341,73,2,14,8,32916.07259,"1",,,
92899.01242,22,4,6,0,258454.6586,"0",,,
96546.44309,44,4,9,1,123743.6314,"0",,,
100163.7051,55,4,13,3,485751.3709,"0",,,
64777.9497,49,4,4,7,1470.588698,"1",,,
124972.1483,35,3,6,1,58001.55173,"1",,,
128008.6716,43,0,19,4,288001.8097,"1",,,
67676.55114,49,3,8,5,374168.6356,"1",,,
37309.70959,67,3,6,6,66797.56817,"0",,,
107521.0845,35,1,5,6,466270.1097,"1",,,
148866.4467,60,2,16,8,8499.209514,"1",,,
48930.00366,65,4,20,1,119518.4377,"0",,,
129476.7258,63,2,14,3,405703.6642,"1",,,
88821.0294,72,4,10,1,269134.6707,"1",,,
30576.83581,33,3,4,4,335387.7493,"1",,,
106372.3208,57,4,16,6,116848.7339,"0",,,
77093.71734,74,2,20,3,260896.0069,"1",,,
42567.75214,67,0,12,5,360796.7735,"0",,,
128869.3829,80,3,14,5,176798.7245,"1",,,
66686.11996,79,0,5,0,154442.275,"0",,,
101498.6335,51,3,17,4,40976.76017,"0",,,
147025.1387,34,1,15,2,10230.19358,"1",,,
25022.09904,32,2,12,2,384643.6694,"1",,,
53928.48875,58,1,7,3,128921.5382,"1",,,
79940.35309,48,1,10,2,421481.7283,"0",,,
42805.61945,26,2,2,1,425820.0695,"1",,,
31916.28684,76,0,17,6,83000.61655,"0",,,
138487.2306,28,3,1,4,101221.4721,"1",,,
106363.9297,55,2,5,7,217769.8818,"0",,,
99920.55386,33,2,12,2,421357.8054,"0",,,
78758.74395,50,2,5,2,310826.8044,"0",,,
113563.5347,69,2,19,7,147182.1118,"1",,,
58452.79562,74,0,4,8,190933.2034,"0",,,
53879.77223,72,4,13,2,500000,"0",,,
117068.7579,41,0,13,1,201916.7725,"1",,,
50523.13973,21,1,18,2,130630.8475,"0",,,
145565.4745,58,4,17,5,348870.6235,"1",,,
28021.1512,28,1,20,8,222619.8886,"1",,,
139681.509,25,0,4,3,209683.0137,"1",,,
107372.3108,35,2,14,7,204731.291,"1",,,
79199.17242,76,0,1,2,217386.98,"1",,,
38794.98603,41,4,7,1,474776.2296,"1",,,
134986.2729,21,1,10,4,73984.7905,"1",,,
129545.0425,54,3,13,6,480153.2898,"1",,,
109291.2881,24,0,15,8,154396.2971,"1",,,
90055.83834,58,0,13,2,72929.36984,"0",,,
28934.35603,21,0,15,7,289599.0667,"1",,,
127964.0908,40,1,3,4,190179.0419,"1",,,
108930.2412,27,0,9,5,99603.21465,"1",,,
138888.6968,56,1,2,0,297317.6168,"1",,,
53000.18197,74,2,4,4,385649.1696,"0",,,
100115.5435,28,3,8,6,396110.5774,"1",,,
86119.55739,65,1,5,6,362691.7662,"1",,,
90014.12211,55,2,3,3,313059.9243,"0",,,
31364.77132,32,0,19,5,410253.4312,"1",,,
83756.40013,53,0,1,6,84801.85703,"0",,,
113373.8732,65,4,17,2,500000,"1",,,
30109.84873,50,1,10,2,65751.65169,"1",,,
86726.88484,25,2,5,2,139890.9753,"0",,,
145652.9439,62,2,17,2,366163.548,"1",,,
52143.27984,48,2,17,5,441352.5756,"1",,,
138676.2383,45,1,3,0,41741.21475,"1",,,
73373.41052,79,0,18,2,44046.1606,"0",,,
39987.03995,34,3,16,0,258198.6882,"1",,,
41786.63313,42,1,14,3,162383.7961,"1",,,
115687.4656,68,4,5,7,500000,"1",,,
83796.29692,40,4,18,1,27265.5771,"0",,,
117853.357,59,1,19,7,482839.9997,"0",,,
140109.3849,73,2,8,0,242828.5255,"1",,,
132359.282,43,2,20,1,473869.0042,"1",,,
97297.63392,33,1,19,0,186584.3698,"0",,,
128639.5068,34,2,2,6,344823.7843,"1",,,
117836.7592,78,3,2,6,100762.853,"1",,,
126178.6813,55,3,13,8,196694.3948,"1",,,
123894.6321,37,1,5,5,163076.8661,"1",,,
83055.31475,75,2,12,0,485839.1724,"1",,,
116529.0445,36,3,11,7,1193.209748,"1",,,
51430.29843,76,1,20,5,459927.1515,"0",,,
146646.865,20,0,15,8,0,"1",,,
122735.0788,56,3,8,0,338292.391,"0",,,
130336.2392,31,2,6,1,414132.2637,"1",,,
86583.62494,30,1,17,1,188101.6828,"0",,,
54323.70673,20,2,18,5,16917.26034,"0",,,
82358.66907,64,1,17,4,491988.1052,"1",,,
28723.38541,69,3,1,8,362198.3564,"0",,,
100836.3652,25,0,12,8,314320.9997,"1",,,
124169.2996,79,4,13,0,261637.3249,"1",,,
74685.89831,76,2,17,2,228373.4776,"0",,,
94446.07197,57,4,15,4,399334.273,"0",,,
76734.49961,47,0,5,6,35806.9829,"0",,,
33288.74272,75,0,19,6,29935.17027,"0",,,
134296.4469,79,3,6,3,482818.6213,"1",,,
28607.92066,62,2,4,6,409247.3203,"0",,,
105397.9172,72,2,1,4,234885.2467,"1",,,
144477.5525,59,0,9,5,42434.94971,"1",,,
56372.84279,22,0,6,7,267989.6081,"0",,,
84643.44393,39,0,9,8,68810.64537,"0",,,
142845.1561,48,4,12,8,216450.6427,"1",,,
145340.0197,75,2,4,3,470740.3451,"1",,,
20000,35,4,18,5,338900.8924,"1",,,
76380.49619,63,0,5,7,230788.8942,"1",,,
132723.1313,34,2,15,8,424368.0166,"1",,,
44764.69401,22,4,18,3,31526.98222,"1",,,
141343.0707,28,3,11,4,57537.54496,"1",,,
133214.295,30,3,15,2,203135.561,"1",,,
99330.6214,69,4,15,8,155743.1447,"1",,,
28517.14079,72,3,8,2,476519.4282,"0",,,
68511.66,53,4,14,4,328948.145,"1",,,
136819.8748,38,1,8,0,115332.7954,"1",,,
95722.39689,43,3,14,7,410657.5497,"0",,,
136736.6995,63,4,7,5,100104.7511,"1",,,
118903.1106,77,0,10,3,500000,"1",,,
50386.88422,73,2,6,6,153140.8672,"0",,,
57293.02557,28,4,3,2,452814.2766,"0",,,
95647.28331,63,4,11,0,463069.2878,"1",,,
107910.1801,79,3,12,0,41436.32993,"1",,,
20000,56,0,11,5,180203.7856,"1",,,
132834.1475,55,4,17,4,450908.7643,"1",,,
44912.82117,59,2,8,5,500000,"1",,,
88287.27333,53,3,15,4,134682.4474,"0",,,
77203.16967,56,4,8,0,397443.3733,"0",,,
117703.1123,65,3,6,3,390757.631,"1",,,
111225.0562,43,2,7,5,125921.0882,"0",,,
105712.2015,27,0,19,8,96414.18793,"1",,,
131400.672,24,2,15,4,403873.6495,"1",,,
95389.8234,56,3,8,5,22964.48615,"0",,,
34666.15681,72,1,1,3,258222.3772,"0",,,
44755.21331,29,0,12,8,432995.3477,"1",,,
57426.95051,53,2,13,6,220860.4519,"1",,,
87162.42644,61,4,9,4,319437.9604,"1",,,
88484.53812,64,2,10,3,77319.4463,"1",,,
43091.59812,50,0,5,0,319461.4522,"1",,,
72403.71017,49,3,8,4,60182.33105,"1",,,
59988.18544,39,4,19,1,154792.0964,"0",,,
93426.2711,78,1,13,7,367259.9404,"1",,,
66035.14024,60,0,17,4,89620.39571,"0",,,
34144.24381,45,1,5,6,493494.6784,"1",,,
70691.72048,32,1,6,3,11907.80624,"0",,,
55529.06902,40,1,6,0,126275.3791,"1",,,
52359.63994,46,4,10,0,191444.0998,"1",,,
127772.0385,45,2,15,8,284793.0937,"1",,,
36319.91777,53,0,4,3,299693.5078,"1",,,
108008.762,64,4,7,5,276669.0036,"1",,,
139374.3257,64,0,19,8,104652.5717,"1",,,
23542.10104,24,0,5,1,118158.9655,"1",,,
141269.996,54,2,2,4,47839.71399,"1",,,
58228.30368,58,0,7,3,319673.7295,"1",,,
35833.21591,68,4,19,6,157377.7313,"0",,,
39168.98571,70,2,1,6,300561.1613,"0",,,
45140.62162,27,3,16,6,407883.9782,"1",,,
146501.5846,31,2,5,8,417012.4714,"1",,,
60851.15412,37,3,13,0,44055.97797,"0",,,
71653.7745,39,0,10,0,302056.0734,"0",,,
31058.68048,79,1,13,6,244180.8437,"0",,,
124182.2054,61,1,8,2,2375.816115,"1",,,
82611.63352,37,2,9,0,154667.6584,"0",,,
87669.86934,46,1,7,2,125894.4935,"0",,,
141036.3714,63,1,11,3,260210.8978,"1",,,
33704.15243,38,1,10,8,70887.05469,"1",,,
40735.90533,56,3,12,4,262067.0812,"1",,,
63666.43514,55,2,16,0,482117.8078,"1",,,
68498.16207,74,1,7,8,298561.46,"0",,,
84172.29614,61,4,7,0,313220.3559,"1",,,
44200.61132,58,2,17,5,98395.03184,"1",,,
78897.96888,47,0,18,0,97767.91802,"0",,,
54895.12096,28,2,12,8,317316.6585,"0",,,
96214.43064,28,3,3,8,224503.4236,"0",,,
37773.4194,78,4,15,5,300697.9296,"0",,,
102999.4466,54,2,10,3,106376.1024,"0",,,
133632.2432,38,4,10,5,0,"1",,,
65943.85745,27,4,11,0,26484.51496,"0",,,
57705.52085,67,2,5,2,88278.40571,"0",,,
83903.07116,70,3,1,1,354700.7549,"1",,,
118806.3239,51,0,4,4,15006.02305,"0",,,
46893.96052,55,3,18,0,279757.7523,"1",,,
39006.83934,51,0,5,3,240174.4167,"1",,,
96402.97922,33,1,6,0,474360.2315,"0",,,
20000,28,0,11,3,420416.7665,"1",,,
141535.6581,73,2,6,2,155872.3027,"1",,,
149000.665,23,1,20,0,348996.8482,"1",,,
130997.2307,27,3,13,2,276000.1795,"1",,,
66712.61922,27,4,5,7,80186.43292,"0",,,
27679.12259,26,2,1,2,211072.5842,"1",,,
79312.85895,68,3,12,6,115222.4444,"1",,,
127832.8678,73,0,13,4,470137.8503,"1",,,
57790.03829,61,4,17,3,9038.107219,"0",,,
103525.0508,64,4,11,7,310380.2928,"1",,,
82892.80235,78,0,16,8,293345.3058,"1",,,
147040.1256,69,4,10,6,446379.0536,"1",,,
119290.4804,72,1,20,1,181099.9592,"1",,,
40112.83607,75,4,16,6,303531.4103,"0",,,
134284.0969,46,0,20,4,278906.8681,"1",,,
124686.9283,51,1,5,5,249693.6084,"1",,,
100540.6093,64,2,16,3,133177.6969,"1",,,
124230.2074,76,4,14,4,321630.8716,"1",,,
83958.76512,78,3,5,4,339730.6814,"1",,,
74036.20418,74,2,3,7,395433.724,"0",,,
86157.35007,71,3,17,8,211410.694,"1",,,
44856.91024,33,2,4,3,156473.4438,"1",,,
77200.28835,79,0,11,1,25128.95219,"1",,,
50068.6463,21,0,5,3,473092.8937,"1",,,
40211.92689,25,0,1,6,158890.8955,"1",,,
71326.08357,26,4,8,8,206065.5698,"0",,,
87850.95624,57,3,17,2,217156.0051,"0",,,
82830.84873,60,4,20,0,73429.1189,"0",,,
109016.2522,63,3,1,3,40301.52623,"1",,,
147624.2372,47,3,13,7,181557.2362,"1",,,
116295.0957,32,4,12,5,397705.4134,"1",,,
31146.07252,52,3,5,6,93811.42307,"1",,,
53074.34481,55,4,3,2,259016.8339,"1",,,
123786.3209,71,3,18,2,467006.7777,"1",,,
119470.5615,73,2,6,1,436554.0966,"1",,,
141286.0169,75,1,19,8,73494.40574,"1",,,
117014.171,71,1,5,8,290599.4949,"1",,,
103956.6605,20,4,18,0,491027.4775,"1",,,
96133.58446,22,3,3,6,416871.0626,"0",,,
97111.51391,31,4,4,7,24093.94054,"0",,,
102493.1289,68,2,8,1,5099.111953,"1",,,
123027.8693,70,2,7,6,409711.8953,"1",,,
145256.4968,53,3,19,0,500000,"1",,,
63263.86048,55,4,3,5,327978.3882,"1",,,
125489.3163,70,1,13,6,322718.5044,"1",,,
120496.332,66,2,15,8,276543.4514,"1",,,
62120.5281,79,0,12,1,158647.6214,"0",,,
67100.49813,42,2,3,7,105145.1315,"1",,,
105971.7848,67,3,6,8,16879.03293,"1",,,
148221.1762,49,3,16,3,366404.8325,"1",,,
23433.51508,80,3,13,1,486033.1844,"1",,,
125605.9026,22,1,9,2,383843.3372,"1",,,
133291.7044,32,4,19,1,315589.0136,"1",,,
115522.9573,23,1,12,1,335995.0402,"1",,,
146995.4472,74,1,5,4,220338.7498,"1",,,
133062.9627,33,3,8,1,426441.1657,"1",,,
33928.53302,64,1,1,4,163372.73,"0",,,
99335.08324,76,0,11,7,67356.40619,"1",,,
143912.3367,58,2,6,2,496768.8558,"1",,,
136159.6192,23,0,9,7,356010.4248,"1",,,
29574.18984,80,4,10,6,98780.07492,"0",,,
135340.377,65,4,14,1,235715.8281,"1",,,
39547.72259,50,2,6,5,376449.1846,"1",,,
132427.8258,28,2,13,4,274325.8188,"1",,,
95290.07502,71,4,8,8,238274.2233,"1",,,
75549.66193,49,1,13,4,0,"1",,,
75449.37662,77,3,13,1,314149.7703,"0",,,
146871.3928,44,4,7,2,359352.4442,"1",,,
43665.19327,67,4,15,7,69608.97121,"0",,,
27999.68459,41,0,4,8,326615.5263,"1",,,
140403.0583,72,0,12,7,15471.49455,"1",,,
40179.3354,80,4,7,4,295693.564,"0",,,
129686.9454,80,4,20,1,25483.91565,"1",,,
61405.2791,67,0,5,6,65810.32884,"0",,,
24851.93966,58,4,3,5,47918.60824,"1",,,
73822.74999,68,4,10,6,446279.8287,"0",,,
48285.13691,43,4,13,4,423401.1174,"1",,,
142084.7351,54,0,11,5,320437.0068,"1",,,
37321.06001,68,0,16,1,479004.9339,"0",,,
88652.41362,80,3,3,2,163339.4214,"1",,,
139411.1462,46,2,16,6,275877.3896,"1",,,
27996.8206,67,1,12,7,199178.6535,"0",,,
149309.9057,34,2,9,8,473006.5624,"1",,,
60698.94292,43,1,2,3,114185.3786,"1",,,
139295.7409,24,4,12,6,49878.62395,"1",,,
149167.2066,48,0,11,0,50704.85139,"1",,,
138354.383,43,1,7,7,327912.858,"1",,,
142982.5946,72,1,16,0,345914.3287,"1",,,
30060.93558,56,3,18,2,105290.786,"1",,,
58958.41236,65,1,6,0,410780.4976,"0",,,
115337.5907,60,4,13,0,47145.38422,"0",,,
135278.9875,47,0,9,6,119291.8617,"1",,,
134507.3935,58,0,7,5,367592.2697,"1",,,
110681.341,23,3,1,8,412819.8428,"1",,,
149470.481,65,3,17,7,99101.67151,"1",,,
150000,77,3,9,0,474816.1619,"1",,,
